hh_id,country,hh_size,hh_size_reported
HH5239310,NL,2,2
HH5242706,NL,3,3
HH5242707,NL,2,2
HH5242708,NL,2,2
HH5242710,NL,2,2
HH5243106,NL,2,2
HH5243107,NL,2,2
HH5243108,NL,2,2
HH5243109,NL,2,2
HH5243110,NL,2,2
HH5243206,NL,2,2
HH5243208,NL,2,2
HH5243406,NL,3,3
HH5243407,NL,3,3
HH5243408,NL,3,3
HH5243409,NL,3,3
HH5243410,NL,3,3
HH5244006,NL,4,4
HH5245500,NL,2,2
HH5245501,NL,3,NA
HH5245502,NL,3,3
HH5245503,NL,3,3
HH5245504,NL,4,4
HH5245505,NL,4,4
HH5245506,NL,4,4
HH5245507,NL,4,4
HH5245508,NL,4,4
HH5245509,NL,4,4
HH5245510,NL,4,4
HH5246006,NL,3,3
HH5246007,NL,3,3
HH5246008,NL,3,3
HH5246009,NL,2,2
HH5246010,NL,2,2
HH5248902,NL,2,2
HH5248903,NL,2,2
HH5248904,NL,2,2
HH5248905,NL,2,2
HH5248906,NL,2,2
HH5248907,NL,2,2
HH5248908,NL,2,2
HH5248909,NL,2,2
HH5248910,NL,2,2
HH5249302,NL,2,2
HH5249303,NL,2,2
HH5249304,NL,2,2
HH5249305,NL,2,2
HH5249306,NL,2,2
HH5249706,NL,5,5
HH5251402,NL,2,2
HH5251403,NL,2,2
HH5251404,NL,2,2
HH5251405,NL,2,2
HH5251602,NL,2,2
HH5251603,NL,2,2
HH5251604,NL,2,2
HH5251605,NL,1,1
HH5251606,NL,4,4
HH5251607,NL,4,4
HH5251608,NL,4,4
HH5251610,NL,4,4
HH5252100,NL,1,NA
HH5252101,NL,1,NA
HH5252102,NL,1,1
HH5252104,NL,1,1
HH5252105,NL,1,1
HH5252106,NL,1,1
HH5253206,NL,4,4
HH5253207,NL,4,4
HH5253208,NL,4,4
HH5253902,NL,4,4
HH5253903,NL,8,8
HH5253904,NL,4,4
HH5254002,NL,2,2
HH5254100,NL,2,2
HH5254101,NL,2,NA
HH5254102,NL,1,1
HH5254302,NL,3,3
HH5254303,NL,3,3
HH5254304,NL,4,4
HH5254305,NL,4,4
HH5254306,NL,2,2
HH5254307,NL,2,2
HH5254308,NL,2,2
HH5254309,NL,2,2
HH5254310,NL,2,2
HH5254702,NL,2,2
HH5254703,NL,2,2
HH5254704,NL,2,2
HH5256800,NL,2,2
HH5256801,NL,2,NA
HH5256802,NL,2,2
HH5256803,NL,2,2
HH5256804,NL,2,2
HH5256805,NL,2,2
HH5256806,NL,2,2
HH5257200,NL,1,1
HH5257201,NL,1,NA
HH5257202,NL,1,1
HH5257203,NL,1,1
HH5257204,NL,1,1
HH5257205,NL,1,1
HH5257206,NL,1,1
HH5257208,NL,1,1
HH5257209,NL,1,1
HH5257210,NL,1,1
HH5257902,NL,2,2
HH5257903,NL,2,2
HH5257904,NL,2,2
HH5257905,NL,2,2
HH5257906,NL,2,2
HH5257907,NL,2,2
HH5257908,NL,2,2
HH5257909,NL,2,2
HH5257910,NL,1,1
HH5258006,NL,2,2
HH5259302,NL,3,3
HH5259303,NL,3,3
HH5259304,NL,3,3
HH5259305,NL,3,3
HH5259306,NL,3,3
HH5259307,NL,3,3
HH5259308,NL,3,3
HH5259309,NL,3,3
HH5259310,NL,3,3
HH5259600,NL,5,5
HH5259601,NL,5,NA
HH5259602,NL,5,5
HH5259603,NL,5,5
HH5259604,NL,5,5
HH5259605,NL,5,5
HH5259606,NL,5,5
HH5259607,NL,5,5
HH5259609,NL,5,5
HH5260202,NL,2,2
HH5260204,NL,2,2
HH5260502,NL,5,5
HH5261100,NL,4,4
HH5261101,NL,4,NA
HH5261106,NL,4,4
HH5261200,NL,2,2
HH5261202,NL,2,2
HH5261203,NL,2,2
HH5261204,NL,4,4
HH5261205,NL,4,4
HH5261206,NL,4,4
HH5261207,NL,4,4
HH5261208,NL,4,4
HH5261209,NL,4,4
HH5261210,NL,4,4
HH5261800,NL,5,5
HH5261801,NL,5,NA
HH5261802,NL,4,4
HH5261803,NL,5,5
HH5261804,NL,4,4
HH5261805,NL,3,3
HH5261806,NL,3,3
HH5261807,NL,3,3
HH5261808,NL,3,3
HH5261809,NL,3,3
HH5261810,NL,3,3
HH5263302,NL,4,4
HH5263303,NL,4,4
HH5264400,NL,2,2
HH5264401,NL,2,NA
HH5264402,NL,2,2
HH5264403,NL,2,2
HH5264404,NL,2,2
HH5264405,NL,2,2
HH5264406,NL,2,2
HH5264407,NL,2,2
HH5264408,NL,2,2
HH5264409,NL,2,2
HH5264410,NL,2,2
HH5265106,NL,4,4
HH5265107,NL,4,4
HH5265108,NL,4,4
HH5265109,NL,4,4
HH5265110,NL,4,4
HH5266000,NL,2,2
HH5266001,NL,1,NA
HH5266002,NL,1,1
HH5266003,NL,1,1
HH5266004,NL,1,1
HH5266005,NL,1,1
HH5266006,NL,1,1
HH5266007,NL,1,1
HH5266008,NL,1,1
HH5266009,NL,1,1
HH5267000,NL,1,NA
HH5267001,NL,4,NA
HH5267002,NL,4,4
HH5267003,NL,4,4
HH5267004,NL,4,4
HH5267005,NL,4,4
HH5267006,NL,4,4
HH5267007,NL,4,4
HH5267106,NL,2,2
HH5267107,NL,2,2
HH5267502,NL,5,5
HH5267503,NL,3,3
HH5267504,NL,3,3
HH5267505,NL,2,2
HH5267506,NL,3,3
HH5267507,NL,3,3
HH5267508,NL,3,3
HH5267509,NL,2,2
HH5267510,NL,2,2
HH5267906,NL,4,4
HH5267907,NL,4,4
HH5267908,NL,4,4
HH5267909,NL,4,4
HH5267910,NL,4,4
HH5268002,NL,3,3
HH5268003,NL,3,3
HH5268004,NL,3,3
HH5268005,NL,3,3
HH5268006,NL,3,3
HH5268402,NL,3,3
HH5268403,NL,3,3
HH5268404,NL,3,3
HH5268502,NL,4,4
HH5268503,NL,4,4
HH5268504,NL,4,4
HH5268505,NL,4,4
HH5268506,NL,5,5
HH5268507,NL,5,5
HH5268508,NL,5,5
HH5268509,NL,5,5
HH5268510,NL,5,5
HH5268900,NL,2,2
HH5268901,NL,2,NA
HH5268902,NL,2,2
HH5269506,NL,4,4
HH5269507,NL,4,4
HH5269508,NL,4,4
HH5269510,NL,4,4
HH5270206,NL,6,6
HH5270207,NL,6,6
HH5270208,NL,6,6
HH5270302,NL,4,4
HH5270303,NL,4,4
HH5270304,NL,4,4
HH5270305,NL,4,4
HH5270306,NL,4,4
HH5271102,NL,2,2
HH5271103,NL,2,2
HH5271104,NL,2,2
HH5271105,NL,2,2
HH5271106,NL,2,2
HH5271107,NL,2,2
HH5271108,NL,2,2
HH5271109,NL,2,2
HH5271110,NL,2,2
HH5271702,NL,2,2
HH5271704,NL,2,2
HH5271802,NL,2,2
HH5271803,NL,2,2
HH5271804,NL,2,2
HH5272302,NL,2,2
HH5272303,NL,2,2
HH5272304,NL,3,3
HH5272305,NL,3,3
HH5272306,NL,3,3
HH5272307,NL,2,2
HH5272308,NL,2,2
HH5272309,NL,2,2
HH5272310,NL,2,2
HH5272902,NL,3,3
HH5272903,NL,3,3
HH5272904,NL,3,3
HH5273504,NL,2,2
HH5273506,NL,2,2
HH5273507,NL,2,2
HH5273509,NL,1,1
HH5273510,NL,2,2
HH5273606,NL,2,2
HH5273607,NL,2,2
HH5273906,NL,1,1
HH5273907,NL,1,1
HH5273909,NL,1,1
HH5273910,NL,1,1
HH5274006,NL,4,4
HH5274007,NL,4,4
HH5274009,NL,5,5
HH5274010,NL,4,4
HH5275006,NL,4,4
HH5275008,NL,4,4
HH5275010,NL,4,4
HH5277002,NL,1,1
HH5277003,NL,1,1
HH5277004,NL,1,1
HH5277502,NL,4,4
HH5277503,NL,4,4
HH5277504,NL,4,4
HH5277505,NL,4,4
HH5277506,NL,4,4
HH5278602,NL,2,2
HH5278603,NL,2,2
HH5278604,NL,2,2
HH5278605,NL,2,2
HH5278606,NL,2,2
HH5280102,NL,2,2
HH5280103,NL,2,2
HH5280104,NL,1,1
HH5280105,NL,2,2
HH5280107,NL,2,2
HH5280108,NL,2,2
HH5280109,NL,2,2
HH5280110,NL,2,2
HH5280906,NL,3,3
HH5280907,NL,3,3
HH5280908,NL,4,4
HH5280910,NL,4,4
HH5281102,NL,2,2
HH5281103,NL,2,2
HH5281104,NL,2,3
HH5282000,NL,2,2
HH5282001,NL,2,NA
HH5282002,NL,2,2
HH5282003,NL,2,2
HH5282004,NL,2,2
HH5282005,NL,2,2
HH5282007,NL,2,2
HH5282008,NL,2,2
HH5282009,NL,2,2
HH5282010,NL,2,2
HH5283206,NL,3,3
HH5283207,NL,3,3
HH5283602,NL,2,2
HH5283603,NL,2,2
HH5283604,NL,1,1
HH5283605,NL,1,1
HH5283606,NL,1,1
HH5283607,NL,1,1
HH5284800,NL,2,4
HH5284801,NL,4,NA
HH5284802,NL,4,4
HH5284803,NL,6,6
HH5284804,NL,4,4
HH5284805,NL,4,4
HH5284806,NL,4,4
HH5284807,NL,4,4
HH5284902,NL,4,4
HH5284903,NL,4,4
HH5284904,NL,4,4
HH5284905,NL,4,4
HH5285002,NL,8,8
HH5285003,NL,9,9
HH5285004,NL,5,9
HH5285005,NL,9,9
HH5285006,NL,9,9
HH5285007,NL,9,9
HH5285008,NL,10,10
HH5285010,NL,10,10
HH5285502,NL,2,2
HH5285503,NL,2,2
HH5285504,NL,2,2
HH5285505,NL,2,2
HH5285506,NL,2,2
HH5285507,NL,2,2
HH5285508,NL,2,2
HH5285509,NL,2,2
HH5285510,NL,2,2
HH5285801,NL,3,NA
HH5285803,NL,3,3
HH5287006,NL,2,2
HH5287007,NL,2,2
HH5287400,NL,2,2
HH5287401,NL,2,NA
HH5287404,NL,3,3
HH5287405,NL,3,3
HH5287406,NL,3,3
HH5287802,NL,4,4
HH5287803,NL,4,4
HH5287804,NL,4,4
HH5287805,NL,4,4
HH5287806,NL,4,4
HH5287807,NL,2,2
HH5287808,NL,2,2
HH5287809,NL,2,2
HH5287810,NL,2,2
HH5288002,NL,2,2
HH5288003,NL,2,2
HH5288004,NL,2,2
HH5288005,NL,2,2
HH5288006,NL,2,2
HH5289506,NL,2,2
HH5290902,NL,2,2
HH5290903,NL,2,2
HH5290904,NL,2,2
HH5290905,NL,2,2
HH5290906,NL,2,2
HH5290907,NL,2,2
HH5290908,NL,2,2
HH5290909,NL,2,2
HH5290910,NL,2,2
HH5293002,NL,4,4
HH5293004,NL,4,4
HH5293601,NL,2,NA
HH5293602,NL,3,3
HH5293603,NL,3,3
HH5293604,NL,3,3
HH5293605,NL,3,3
HH5295402,NL,2,2
HH5295403,NL,2,2
HH5295404,NL,2,2
HH5295405,NL,2,2
HH5295406,NL,2,2
HH5295407,NL,2,2
HH5295408,NL,2,2
HH5295409,NL,2,2
HH5295410,NL,3,3
HH5296700,NL,2,2
HH5296701,NL,2,NA
HH5296702,NL,2,2
HH5296703,NL,2,2
HH5296704,NL,2,2
HH5296705,NL,2,2
HH5296706,NL,2,2
HH5296707,NL,2,2
HH5296708,NL,2,2
HH5296709,NL,2,2
HH5296710,NL,2,2
HH5297506,NL,4,4
HH5297507,NL,4,4
HH5297508,NL,4,4
HH5297510,NL,4,4
HH5298302,NL,4,4
HH5298303,NL,4,4
HH5298304,NL,4,4
HH5298305,NL,4,4
HH5298306,NL,4,4
HH5298307,NL,4,4
HH5298308,NL,4,4
HH5298310,NL,4,4
HH5299002,NL,2,2
HH5299003,NL,2,2
HH5299004,NL,2,2
HH5299005,NL,2,2
HH5299006,NL,2,2
HH5299102,NL,1,1
HH5299103,NL,1,1
HH5299104,NL,2,2
HH5299105,NL,2,2
HH5299106,NL,2,2
HH5299107,NL,3,3
HH5299108,NL,3,3
HH5299110,NL,3,3
HH5301200,NL,4,4
HH5301201,NL,5,NA
HH5301202,NL,5,5
HH5301203,NL,5,5
HH5301204,NL,5,5
HH5301205,NL,5,5
HH5301206,NL,5,5
HH5301207,NL,5,5
HH5301208,NL,5,5
HH5301209,NL,5,5
HH5301210,NL,5,5
HH5302800,NL,3,3
HH5302801,NL,2,NA
HH5302802,NL,2,2
HH5302902,NL,3,3
HH5302903,NL,2,2
HH5302904,NL,2,2
HH5302906,NL,2,2
HH5302908,NL,2,2
HH5302909,NL,2,2
HH5302910,NL,2,2
HH5303302,NL,2,2
HH5303303,NL,2,2
HH5303304,NL,2,2
HH5303305,NL,2,2
HH5303306,NL,2,2
HH5303307,NL,2,2
HH5303308,NL,2,2
HH5303309,NL,2,2
HH5303310,NL,2,2
HH5303406,NL,5,5
HH5303407,NL,5,5
HH5303408,NL,5,5
HH5303409,NL,5,5
HH5303410,NL,5,5
HH5305002,NL,2,2
HH5306502,NL,2,2
HH5306503,NL,2,2
HH5306504,NL,2,2
HH5306505,NL,2,2
HH5306506,NL,2,2
HH5306507,NL,2,2
HH5306508,NL,2,2
HH5306509,NL,2,2
HH5306510,NL,2,2
HH5307806,NL,2,2
HH5307807,NL,2,2
HH5307808,NL,2,2
HH5307809,NL,2,2
HH5307810,NL,2,2
HH5308300,NL,1,5
HH5308301,NL,5,NA
HH5308302,NL,5,5
HH5308303,NL,5,5
HH5308304,NL,5,5
HH5308305,NL,5,5
HH5308306,NL,5,5
HH5308606,NL,5,5
HH5309206,NL,4,4
HH5309207,NL,4,4
HH5309208,NL,4,4
HH5309209,NL,4,4
HH5309210,NL,4,4
HH5309602,NL,4,4
HH5309603,NL,4,4
HH5309604,NL,4,4
HH5309605,NL,4,4
HH5309706,NL,2,2
HH5309707,NL,2,2
HH5309708,NL,2,2
HH5309709,NL,2,2
HH5309710,NL,2,2
HH5310402,NL,4,4
HH5310403,NL,4,4
HH5310404,NL,4,4
HH5310405,NL,4,4
HH5310406,NL,4,4
HH5310409,NL,4,4
HH5310410,NL,4,4
HH5310706,NL,2,2
HH5310707,NL,2,2
HH5310708,NL,2,2
HH5310709,NL,2,2
HH5310710,NL,2,2
HH5310802,NL,2,2
HH5310803,NL,2,2
HH5310804,NL,2,2
HH5310805,NL,2,2
HH5310806,NL,2,2
HH5310807,NL,2,2
HH5310808,NL,2,2
HH5310809,NL,2,2
HH5310810,NL,2,2
HH5311002,NL,5,5
HH5311003,NL,5,5
HH5311502,NL,1,1
HH5311503,NL,1,1
HH5311504,NL,1,1
HH5311505,NL,1,1
HH5311507,NL,1,1
HH5311508,NL,1,1
HH5311602,NL,2,2
HH5311603,NL,2,2
HH5311604,NL,2,2
HH5311605,NL,2,2
HH5311606,NL,2,2
HH5311607,NL,2,2
HH5311608,NL,2,2
HH5311609,NL,2,2
HH5311610,NL,2,2
HH5313102,NL,2,2
HH5313103,NL,2,2
HH5313104,NL,2,2
HH5313105,NL,2,2
HH5313106,NL,2,2
HH5313107,NL,2,2
HH5313400,NL,1,3
HH5313401,NL,4,NA
HH5313402,NL,4,4
HH5313403,NL,4,4
HH5313404,NL,4,4
HH5313405,NL,4,4
HH5313406,NL,4,4
HH5313407,NL,4,4
HH5313408,NL,4,4
HH5313409,NL,4,4
HH5313410,NL,4,4
HH5315902,NL,2,2
HH5315903,NL,2,2
HH5315904,NL,2,2
HH5315905,NL,2,2
HH5315906,NL,2,2
HH5315907,NL,2,2
HH5315909,NL,2,2
HH5315910,NL,3,3
HH5316500,NL,2,2
HH5316501,NL,2,NA
HH5316502,NL,2,2
HH5316503,NL,2,2
HH5316504,NL,2,2
HH5316706,NL,1,1
HH5316707,NL,1,NA
HH5316708,NL,1,1
HH5316709,NL,1,1
HH5316710,NL,1,1
HH5317206,NL,2,2
HH5317207,NL,2,2
HH5317208,NL,2,2
HH5317209,NL,2,2
HH5317210,NL,2,2
HH5318902,NL,4,4
HH5318903,NL,3,3
HH5318904,NL,3,3
HH5318905,NL,3,3
HH5318906,NL,3,3
HH5318907,NL,3,3
HH5318908,NL,3,3
HH5318909,NL,3,3
HH5318910,NL,3,3
HH5319002,NL,2,2
HH5319003,NL,2,2
HH5319004,NL,2,2
HH5319006,NL,2,2
HH5319106,NL,2,2
HH5319107,NL,2,2
HH5319108,NL,2,2
HH5319109,NL,2,2
HH5319110,NL,2,2
HH5320306,NL,2,2
HH5322202,NL,3,3
HH5322203,NL,3,3
HH5322206,NL,3,3
HH5322802,NL,2,2
HH5322803,NL,2,2
HH5322804,NL,2,2
HH5322805,NL,2,2
HH5322806,NL,2,2
HH5323902,NL,1,1
HH5323903,NL,1,1
HH5323904,NL,1,1
HH5323905,NL,1,1
HH5323906,NL,1,1
HH5323907,NL,1,1
HH5323908,NL,1,1
HH5323909,NL,1,1
HH5323910,NL,1,1
HH5324602,NL,3,3
HH5324603,NL,3,3
HH5324604,NL,3,3
HH5324605,NL,3,3
HH5324606,NL,3,3
HH5324607,NL,3,3
HH5324608,NL,3,3
HH5324609,NL,3,3
HH5324610,NL,2,2
HH5325000,NL,1,1
HH5325001,NL,2,NA
HH5325002,NL,2,2
HH5325003,NL,2,2
HH5325004,NL,2,2
HH5325005,NL,2,2
HH5325006,NL,2,2
HH5325008,NL,2,2
HH5325009,NL,2,2
HH5325010,NL,3,3
HH5326606,NL,4,4
HH5326607,NL,4,4
HH5326608,NL,1,4
HH5327802,NL,2,2
HH5327803,NL,2,2
HH5327804,NL,2,2
HH5327805,NL,2,2
HH5327806,NL,2,2
HH5327807,NL,2,2
HH5327808,NL,2,2
HH5327809,NL,2,2
HH5327810,NL,2,2
HH5329502,NL,2,2
HH5329503,NL,2,2
HH5330106,NL,5,5
HH5330900,NL,3,3
HH5330901,NL,4,NA
HH5330902,NL,3,3
HH5330903,NL,3,3
HH5330904,NL,3,3
HH5333000,NL,4,4
HH5333001,NL,6,NA
HH5333002,NL,6,6
HH5333003,NL,6,6
HH5333004,NL,5,6
HH5333502,NL,2,2
HH5333503,NL,2,2
HH5333504,NL,2,2
HH5333505,NL,2,2
HH5333506,NL,2,2
HH5333507,NL,2,2
HH5333508,NL,2,2
HH5333509,NL,2,2
HH5333510,NL,2,2
HH5334002,NL,5,5
HH5334003,NL,5,5
HH5334004,NL,5,5
HH5334005,NL,5,5
HH5334502,NL,2,2
HH5334503,NL,2,2
HH5334504,NL,2,2
HH5334505,NL,2,2
HH5334506,NL,2,2
HH5334507,NL,2,2
HH5334508,NL,2,2
HH5334509,NL,2,2
HH5334510,NL,2,2
HH5335000,NL,3,3
HH5335001,NL,2,NA
HH5335002,NL,2,2
HH5335003,NL,2,2
HH5335004,NL,2,2
HH5335005,NL,2,2
HH5335006,NL,2,2
HH5335007,NL,2,2
HH5335008,NL,2,2
HH5335009,NL,2,2
HH5335010,NL,2,2
HH5335302,NL,3,3
HH5335303,NL,3,3
HH5335304,NL,3,3
HH5335602,NL,4,4
HH5335603,NL,4,4
HH5335604,NL,4,4
HH5335605,NL,3,3
HH5335606,NL,4,4
HH5335607,NL,4,4
HH5335608,NL,4,4
HH5335609,NL,4,4
HH5335702,NL,2,2
HH5335703,NL,2,2
HH5335704,NL,2,2
HH5335705,NL,2,2
HH5335706,NL,2,2
HH5335707,NL,2,2
HH5335708,NL,2,2
HH5335709,NL,2,2
HH5335710,NL,2,2
HH5337106,NL,1,1
HH5337107,NL,1,1
HH5337108,NL,1,1
HH5337109,NL,1,1
HH5337110,NL,1,1
HH5339906,NL,4,4
HH5339907,NL,4,4
HH5339908,NL,4,4
HH5339909,NL,4,4
HH5339910,NL,4,4
HH5340102,NL,2,2
HH5340103,NL,2,2
HH5340104,NL,2,2
HH5340105,NL,2,2
HH5340106,NL,2,2
HH5340107,NL,2,2
HH5340108,NL,2,2
HH5340109,NL,2,2
HH5340110,NL,2,2
HH5340206,NL,4,4
HH5340207,NL,4,4
HH5340706,NL,1,NA
HH5340707,NL,1,NA
HH5340708,NL,1,NA
HH5340709,NL,1,1
HH5340710,NL,1,NA
HH5340900,NL,4,4
HH5340901,NL,4,NA
HH5340902,NL,4,4
HH5340903,NL,4,4
HH5340904,NL,4,4
HH5340905,NL,4,4
HH5340906,NL,4,4
HH5340907,NL,4,4
HH5340908,NL,4,4
HH5340909,NL,4,4
HH5340910,NL,4,4
HH5341302,NL,1,1
HH5342400,NL,3,2
HH5342401,NL,2,NA
HH5343302,NL,3,3
HH5343303,NL,3,3
HH5343304,NL,3,3
HH5344502,NL,2,2
HH5344503,NL,2,2
HH5344504,NL,2,2
HH5344505,NL,2,2
HH5344506,NL,2,2
HH5344507,NL,2,2
HH5344508,NL,2,2
HH5344509,NL,2,2
HH5344510,NL,2,2
HH5344806,NL,4,4
HH5344807,NL,4,4
HH5344808,NL,4,4
HH5346402,NL,3,3
HH5346403,NL,3,3
HH5346404,NL,4,4
HH5346405,NL,4,4
HH5346406,NL,4,4
HH5346407,NL,3,3
HH5346408,NL,3,3
HH5346409,NL,3,3
HH5346410,NL,3,3
HH5346502,NL,4,4
HH5346503,NL,4,4
HH5346504,NL,4,4
HH5347002,NL,2,2
HH5347003,NL,2,2
HH5347004,NL,2,2
HH5347005,NL,2,2
HH5347006,NL,2,2
HH5347007,NL,2,2
HH5347008,NL,2,2
HH5347009,NL,2,2
HH5347010,NL,2,2
HH5347202,NL,2,2
HH5347203,NL,2,2
HH5347205,NL,2,2
HH5347206,NL,2,2
HH5347207,NL,2,2
HH5347208,NL,2,2
HH5347209,NL,2,2
HH5347210,NL,2,2
HH5349102,NL,4,4
HH5349103,NL,4,4
HH5349104,NL,4,4
HH5349105,NL,4,4
HH5349106,NL,4,4
HH5350402,NL,3,3
HH5350403,NL,3,3
HH5350404,NL,3,3
HH5350405,NL,3,3
HH5350406,NL,3,3
HH5350407,NL,3,3
HH5350408,NL,3,3
HH5350409,NL,3,3
HH5350410,NL,3,3
HH5353506,NL,1,1
HH5353507,NL,2,2
HH5353508,NL,2,2
HH5353509,NL,2,2
HH5353906,NL,2,2
HH5353907,NL,2,2
HH5353908,NL,2,2
HH5353909,NL,3,3
HH5353910,NL,2,2
HH5354106,NL,3,3
HH5354107,NL,3,3
HH5354108,NL,3,3
HH5354109,NL,4,4
HH5354110,NL,4,4
HH5354300,NL,1,4
HH5354301,NL,4,NA
HH5354302,NL,4,4
HH5354303,NL,4,4
HH5354304,NL,4,4
HH5354305,NL,4,4
HH5354306,NL,4,4
HH5354307,NL,4,4
HH5354308,NL,4,4
HH5354309,NL,4,4
HH5354310,NL,2,2
HH5354600,NL,4,4
HH5354601,NL,3,NA
HH5354602,NL,3,3
HH5354603,NL,3,3
HH5354604,NL,3,3
HH5354605,NL,3,3
HH5354606,NL,2,2
HH5354607,NL,2,2
HH5354608,NL,2,2
HH5354609,NL,1,1
HH5354610,NL,2,2
HH5354702,NL,1,1
HH5354703,NL,1,1
HH5354704,NL,1,1
HH5354705,NL,1,1
HH5354706,NL,1,1
HH5354707,NL,1,1
HH5354708,NL,1,1
HH5354709,NL,1,1
HH5354710,NL,1,1
HH5356700,NL,4,4
HH5356702,NL,4,4
HH5356703,NL,4,4
HH5358906,NL,2,2
HH5358908,NL,2,2
HH5358909,NL,2,2
HH5359006,NL,4,4
HH5359007,NL,4,4
HH5359008,NL,4,4
HH5359009,NL,4,4
HH5359700,NL,5,5
HH5359701,NL,3,NA
HH5359702,NL,5,5
HH5359703,NL,5,5
HH5359704,NL,4,4
HH5359705,NL,4,4
HH5359706,NL,3,3
HH5359707,NL,3,3
HH5359708,NL,3,3
HH5359709,NL,2,2
HH5359710,NL,2,2
HH5360806,NL,3,3
HH5361600,NL,2,2
HH5361601,NL,2,NA
HH5361604,NL,2,2
HH5361605,NL,2,2
HH5361606,NL,2,2
HH5361607,NL,2,2
HH5361608,NL,2,2
HH5361609,NL,2,2
HH5361610,NL,2,2
HH5362406,NL,4,4
HH5362902,NL,4,4
HH5362903,NL,4,4
HH5362904,NL,4,4
HH5362905,NL,4,4
HH5362906,NL,5,5
HH5362907,NL,5,5
HH5362908,NL,5,5
HH5362909,NL,5,5
HH5364406,NL,2,2
HH5364407,NL,2,2
HH5364408,NL,2,2
HH5364409,NL,2,2
HH5364410,NL,2,2
HH5364802,NL,2,2
HH5364803,NL,2,2
HH5364804,NL,1,1
HH5364805,NL,2,2
HH5364806,NL,2,2
HH5364807,NL,2,2
HH5364808,NL,2,2
HH5364809,NL,2,2
HH5364810,NL,2,2
HH5365302,NL,2,2
HH5365304,NL,3,3
HH5365502,NL,6,6
HH5365503,NL,6,6
HH5365504,NL,6,6
HH5366306,NL,2,2
HH5370800,NL,2,2
HH5370801,NL,2,NA
HH5370802,NL,2,2
HH5370803,NL,2,2
HH5370804,NL,2,2
HH5370805,NL,2,2
HH5370806,NL,2,2
HH5370807,NL,2,2
HH5370808,NL,2,2
HH5370810,NL,2,2
HH5371502,NL,2,2
HH5371503,NL,2,2
HH5371504,NL,2,2
HH5371505,NL,2,2
HH5371506,NL,2,2
HH5371507,NL,2,2
HH5371508,NL,2,2
HH5371509,NL,2,2
HH5371510,NL,2,2
HH5371600,NL,5,5
HH5371601,NL,2,NA
HH5371602,NL,2,2
HH5371603,NL,2,2
HH5371604,NL,2,2
HH5372502,NL,4,4
HH5372503,NL,4,4
HH5372504,NL,4,4
HH5372505,NL,4,4
HH5372506,NL,4,4
HH5372507,NL,4,4
HH5372508,NL,4,4
HH5372509,NL,4,4
HH5372510,NL,4,4
HH5372606,NL,6,6
HH5373302,NL,2,2
HH5373303,NL,2,2
HH5373304,NL,2,2
HH5373305,NL,2,2
HH5373306,NL,2,2
HH5373307,NL,2,2
HH5373308,NL,2,2
HH5373309,NL,2,2
HH5373310,NL,2,2
HH5374702,NL,2,2
HH5374703,NL,3,3
HH5374704,NL,2,2
HH5374705,NL,2,2
HH5374706,NL,2,2
HH5374708,NL,2,2
HH5374709,NL,2,2
HH5375300,NL,3,34
HH5375301,NL,3,NA
HH5375302,NL,3,3
HH5376302,NL,2,2
HH5376303,NL,2,2
HH5376304,NL,2,2
HH5376305,NL,2,2
HH5376306,NL,2,2
HH5376307,NL,2,2
HH5376308,NL,2,2
HH5376309,NL,2,2
HH5376406,NL,4,4
HH5376606,NL,4,4
HH5376607,NL,4,4
HH5376608,NL,4,4
HH5376609,NL,4,4
HH5376610,NL,4,4
HH5376702,NL,3,3
HH5376902,NL,1,1
HH5376903,NL,1,1
HH5376904,NL,1,1
HH5376905,NL,1,1
HH5376906,NL,1,1
HH5376907,NL,1,1
HH5376908,NL,1,1
HH5376909,NL,1,1
HH5376910,NL,1,1
HH5377406,NL,2,2
HH5377407,NL,2,2
HH5377408,NL,2,2
HH5378202,NL,1,1
HH5378203,NL,1,1
HH5378204,NL,2,2
HH5378205,NL,2,2
HH5378206,NL,2,2
HH5378207,NL,2,2
HH5378208,NL,2,2
HH5378209,NL,2,2
HH5378302,NL,2,2
HH5378303,NL,2,2
HH5378304,NL,2,2
HH5378305,NL,2,2
HH5378306,NL,2,2
HH5378307,NL,2,2
HH5378308,NL,2,2
HH5378309,NL,2,2
HH5378310,NL,2,2
HH5379206,NL,4,4
HH5379300,NL,3,3
HH5379301,NL,3,NA
HH5379302,NL,3,3
HH5379303,NL,3,3
HH5379304,NL,3,3
HH5379305,NL,3,3
HH5379306,NL,3,3
HH5379307,NL,3,3
HH5379308,NL,3,3
HH5379309,NL,3,3
HH5380000,NL,1,4
HH5380001,NL,5,NA
HH5381602,NL,3,3
HH5382606,NL,3,3
HH5382607,NL,3,3
HH5383006,NL,2,2
HH5383007,NL,2,2
HH5383008,NL,2,2
HH5383009,NL,2,2
HH5383010,NL,2,2
HH5383702,NL,5,5
HH5383703,NL,5,5
HH5383704,NL,5,5
HH5383705,NL,5,5
HH5383706,NL,5,5
HH5384102,NL,5,5
HH5384103,NL,5,5
HH5384104,NL,5,5
HH5384105,NL,5,5
HH5384106,NL,5,5
HH5384107,NL,5,5
HH5384108,NL,5,5
HH5384109,NL,5,5
HH5384110,NL,5,5
HH5384506,NL,2,2
HH5384507,NL,2,2
HH5384508,NL,2,2
HH5384509,NL,2,2
