cont_id,wave,studyDay
4506_1_1_25,1,1
4506_1_1_26,1,1
4506_1_2_1,1,2
4506_1_2_2,1,2
4506_1_2_3,1,2
4506_1_2_4,1,2
4506_1_2_5,1,2
4506_1_2_6,1,2
4506_1_2_7,1,2
4506_1_2_8,1,2
4506_1_2_9,1,2
4506_1_2_10,1,2
4506_1_2_11,1,2
4506_1_2_12,1,2
4506_1_2_13,1,2
4506_1_2_14,1,2
4506_1_2_15,1,2
4506_1_2_16,1,2
4506_1_2_17,1,2
4892_1_1_1,1,1
4892_1_1_2,1,1
4892_1_1_3,1,1
4892_1_1_4,1,1
4892_1_1_5,1,1
4892_1_1_6,1,1
4892_1_1_7,1,1
4892_1_1_8,1,1
4892_1_2_1,1,2
4892_1_2_2,1,2
4892_1_2_3,1,2
4892_1_2_4,1,2
4892_1_2_5,1,2
4892_1_2_6,1,2
4090_1_1_1,1,1
4090_1_1_2,1,1
4090_1_1_3,1,1
4090_1_1_4,1,1
4090_1_1_5,1,1
4090_1_1_6,1,1
4090_1_1_7,1,1
4090_1_1_8,1,1
4090_1_1_9,1,1
4090_1_1_10,1,1
4090_1_1_11,1,1
4090_1_2_1,1,2
4090_1_2_2,1,2
4090_1_2_3,1,2
4090_1_2_4,1,2
4090_1_2_5,1,2
4090_1_2_6,1,2
4090_1_2_7,1,2
4090_1_2_8,1,2
4090_1_2_9,1,2
1975_1_1_1,1,1
1975_1_1_2,1,1
1975_1_1_3,1,1
1975_1_1_4,1,1
1975_1_1_5,1,1
1975_1_1_6,1,1
1975_1_2_1,1,2
1975_1_2_2,1,2
1975_1_2_3,1,2
1975_1_2_4,1,2
1975_1_2_5,1,2
1975_1_2_6,1,2
1975_1_2_7,1,2
1975_1_2_8,1,2
1975_1_2_9,1,2
1975_1_2_10,1,2
1975_1_2_11,1,2
1975_1_2_12,1,2
1975_1_2_13,1,2
2295_1_1_1,1,1
2295_1_1_2,1,1
2295_1_1_3,1,1
2295_1_1_4,1,1
2295_1_1_5,1,1
2295_1_1_6,1,1
2295_1_1_7,1,1
2295_1_1_8,1,1
2295_1_1_9,1,1
2295_1_1_10,1,1
2295_1_1_11,1,1
2295_1_2_1,1,2
2295_1_2_2,1,2
2295_1_2_3,1,2
4124_1_1_1,1,1
4124_1_1_2,1,1
4124_1_1_3,1,1
4124_1_1_4,1,1
4124_1_1_5,1,1
4124_1_1_6,1,1
4124_1_1_7,1,1
4124_1_1_8,1,1
4124_1_1_9,1,1
4124_1_2_1,1,2
4124_1_2_2,1,2
4124_1_2_3,1,2
4124_1_2_4,1,2
4124_1_2_5,1,2
4124_1_2_6,1,2
4124_1_2_7,1,2
4124_1_2_8,1,2
4124_1_2_9,1,2
4124_1_2_10,1,2
4124_1_2_11,1,2
4124_1_2_12,1,2
4124_1_2_13,1,2
4124_1_2_14,1,2
4124_1_2_15,1,2
4124_1_2_16,1,2
4124_1_2_17,1,2
4124_1_2_18,1,2
4124_1_2_19,1,2
4124_1_2_20,1,2
4124_1_2_21,1,2
4124_1_2_22,1,2
4124_1_2_23,1,2
4124_1_2_24,1,2
4124_1_2_25,1,2
4124_1_2_26,1,2
4124_1_2_27,1,2
4124_1_2_28,1,2
4124_1_2_29,1,2
4352_1_1_1,1,1
4352_1_1_2,1,1
4352_1_1_3,1,1
4352_1_1_4,1,1
4352_1_1_5,1,1
4352_1_2_1,1,2
4352_1_2_2,1,2
4352_1_2_3,1,2
4352_1_2_4,1,2
4352_1_2_5,1,2
4352_1_2_6,1,2
4352_1_2_7,1,2
4352_1_2_8,1,2
4352_1_2_9,1,2
4352_1_2_10,1,2
4352_1_2_11,1,2
4352_1_2_12,1,2
4352_1_2_13,1,2
4352_1_2_14,1,2
4352_1_2_15,1,2
4077_1_1_1,1,1
4077_1_1_2,1,1
4077_1_1_3,1,1
4077_1_1_4,1,1
4077_1_1_5,1,1
4077_1_1_6,1,1
4077_1_1_7,1,1
4077_1_1_8,1,1
4077_1_2_1,1,2
4077_1_2_2,1,2
4566_1_1_1,1,1
4566_1_1_2,1,1
4566_1_1_3,1,1
4566_1_1_4,1,1
4566_1_1_5,1,1
4566_1_1_6,1,1
4566_1_1_7,1,1
4566_1_1_8,1,1
4566_1_2_1,1,2
4566_1_2_2,1,2
4566_1_2_3,1,2
4566_1_2_4,1,2
4566_1_2_5,1,2
4566_1_2_6,1,2
4196_1_1_1,1,1
4196_1_1_2,1,1
4196_1_1_3,1,1
4196_1_2_1,1,2
4196_1_2_2,1,2
4196_1_2_3,1,2
4196_1_2_4,1,2
4196_1_2_5,1,2
4463_1_1_1,1,1
4463_1_1_2,1,1
4463_1_1_3,1,1
4463_1_1_4,1,1
4463_1_1_5,1,1
4463_1_1_6,1,1
4463_1_1_7,1,1
4463_1_1_8,1,1
4463_1_1_9,1,1
4463_1_2_1,1,2
4463_1_2_2,1,2
4463_1_2_3,1,2
4463_1_2_4,1,2
4463_1_2_5,1,2
4463_1_2_6,1,2
4463_1_2_7,1,2
4463_1_2_8,1,2
4463_1_2_9,1,2
4526_1_1_1,1,1
4526_1_1_2,1,1
4526_1_1_3,1,1
4526_1_1_4,1,1
4526_1_1_5,1,1
4526_1_1_6,1,1
4526_1_1_7,1,1
4526_1_1_8,1,1
4526_1_2_1,1,2
4526_1_2_2,1,2
4526_1_2_3,1,2
4526_1_2_4,1,2
4526_1_2_5,1,2
4526_1_2_6,1,2
4526_1_2_7,1,2
4526_1_2_8,1,2
403_1_1_1,1,1
403_1_1_2,1,1
403_1_1_3,1,1
403_1_1_4,1,1
403_1_1_5,1,1
403_1_1_6,1,1
403_1_1_7,1,1
403_1_1_8,1,1
403_1_1_9,1,1
403_1_1_10,1,1
403_1_1_11,1,1
403_1_1_12,1,1
403_1_2_1,1,2
403_1_2_2,1,2
403_1_2_3,1,2
403_1_2_4,1,2
403_1_2_5,1,2
403_1_2_6,1,2
403_1_2_7,1,2
403_1_2_8,1,2
403_1_2_9,1,2
403_1_2_10,1,2
403_1_2_11,1,2
403_1_2_12,1,2
403_1_2_13,1,2
4893_1_1_1,1,1
4893_1_1_2,1,1
4893_1_1_3,1,1
4893_1_1_4,1,1
4893_1_1_5,1,1
4893_1_1_6,1,1
4310_1_1_1,1,1
4310_1_1_2,1,1
4310_1_1_3,1,1
4310_1_1_4,1,1
4310_1_1_5,1,1
4310_1_2_1,1,2
4310_1_2_2,1,2
4310_1_2_3,1,2
4450_1_1_1,1,1
4450_1_1_2,1,1
4450_1_1_3,1,1
4450_1_1_4,1,1
4450_1_2_1,1,2
4450_1_2_2,1,2
4450_1_2_3,1,2
4450_1_2_4,1,2
4450_1_2_5,1,2
4450_1_2_6,1,2
4450_1_2_7,1,2
4846_1_1_1,1,1
4846_1_1_2,1,1
4846_1_1_3,1,1
4846_1_1_4,1,1
4846_1_2_1,1,2
4846_1_2_2,1,2
4846_1_2_3,1,2
4846_1_2_4,1,2
4846_1_2_5,1,2
4846_1_2_6,1,2
2016_1_1_1,1,1
2016_1_1_2,1,1
2016_1_1_3,1,1
2016_1_1_4,1,1
2016_1_1_5,1,1
2016_1_1_6,1,1
2016_1_1_7,1,1
2016_1_1_8,1,1
2016_1_1_9,1,1
2016_1_1_10,1,1
2016_1_1_11,1,1
2016_1_2_1,1,2
2016_1_2_2,1,2
2016_1_2_3,1,2
2016_1_2_4,1,2
2016_1_2_5,1,2
2016_1_2_6,1,2
2016_1_2_7,1,2
2016_1_2_8,1,2
2016_1_2_9,1,2
2016_1_2_10,1,2
2016_1_2_11,1,2
2016_1_2_12,1,2
2016_1_2_13,1,2
2016_1_2_14,1,2
2016_1_2_15,1,2
2016_1_2_16,1,2
2016_1_2_17,1,2
2016_1_2_18,1,2
2016_1_2_19,1,2
2016_1_2_20,1,2
2016_1_2_21,1,2
2016_1_2_22,1,2
2016_1_2_23,1,2
2016_1_2_24,1,2
2016_1_2_25,1,2
2016_1_2_26,1,2
2016_1_2_27,1,2
2016_1_2_28,1,2
2016_1_2_29,1,2
1018_1_1_1,1,1
1018_1_1_2,1,1
1018_1_1_3,1,1
1018_1_1_4,1,1
1018_1_1_5,1,1
1018_1_1_6,1,1
1018_1_1_7,1,1
1018_1_1_8,1,1
1018_1_1_9,1,1
1018_1_1_10,1,1
1018_1_1_11,1,1
1018_1_1_12,1,1
1018_1_2_1,1,2
1018_1_2_2,1,2
1018_1_2_3,1,2
1018_1_2_4,1,2
1018_1_2_5,1,2
1018_1_2_6,1,2
1018_1_2_7,1,2
1018_1_2_8,1,2
1018_1_2_9,1,2
1018_1_2_10,1,2
1018_1_2_11,1,2
1018_1_2_12,1,2
1018_1_2_13,1,2
837_1_1_1,1,1
837_1_1_2,1,1
837_1_1_3,1,1
837_1_1_4,1,1
837_1_1_5,1,1
837_1_2_1,1,2
837_1_2_2,1,2
837_1_2_3,1,2
837_1_2_4,1,2
4420_1_1_1,1,1
4420_1_1_2,1,1
4420_1_1_3,1,1
4420_1_1_4,1,1
4420_1_1_5,1,1
4420_1_1_6,1,1
4420_1_1_7,1,1
4420_1_1_8,1,1
4420_1_1_9,1,1
4420_1_1_10,1,1
4420_1_1_11,1,1
4420_1_1_12,1,1
4420_1_2_1,1,2
4420_1_2_2,1,2
4420_1_2_3,1,2
1295_1_1_1,1,1
1295_1_1_2,1,1
1295_1_1_3,1,1
1295_1_1_4,1,1
1295_1_1_5,1,1
1295_1_2_1,1,2
1295_1_2_2,1,2
1295_1_2_3,1,2
1295_1_2_4,1,2
1295_1_2_5,1,2
1295_1_2_6,1,2
1295_1_2_7,1,2
1295_1_2_8,1,2
2069_1_1_1,1,1
2069_1_1_2,1,1
2069_1_1_3,1,1
2069_1_1_4,1,1
2069_1_1_5,1,1
2069_1_1_6,1,1
2069_1_1_7,1,1
2069_1_1_8,1,1
2069_1_1_9,1,1
2069_1_1_10,1,1
2069_1_1_11,1,1
2069_1_1_12,1,1
2069_1_1_13,1,1
2069_1_1_14,1,1
2069_1_1_15,1,1
2069_1_1_16,1,1
2069_1_1_17,1,1
2069_1_1_18,1,1
2069_1_1_19,1,1
2069_1_1_20,1,1
2069_1_1_21,1,1
2069_1_1_22,1,1
2069_1_1_23,1,1
2069_1_1_24,1,1
2069_1_1_25,1,1
2069_1_1_26,1,1
2069_1_1_27,1,1
2069_1_2_1,1,2
2069_1_2_2,1,2
2069_1_2_3,1,2
2069_1_2_4,1,2
2069_1_2_5,1,2
2069_1_2_6,1,2
2069_1_2_7,1,2
2069_1_2_8,1,2
2069_1_2_9,1,2
2069_1_2_10,1,2
2069_1_2_11,1,2
2069_1_2_12,1,2
2069_1_2_13,1,2
2069_1_2_14,1,2
2069_1_2_15,1,2
2069_1_2_16,1,2
2069_1_2_17,1,2
2069_1_2_18,1,2
2069_1_2_19,1,2
2069_1_2_20,1,2
2069_1_2_21,1,2
2069_1_2_22,1,2
2069_1_2_23,1,2
2069_1_2_24,1,2
2069_1_2_25,1,2
375_1_1_1,1,1
375_1_1_2,1,1
375_1_1_3,1,1
375_1_1_4,1,1
375_1_1_5,1,1
375_1_1_6,1,1
375_1_2_1,1,2
375_1_2_2,1,2
4449_1_1_1,1,1
4449_1_1_2,1,1
4449_1_1_3,1,1
4449_1_1_4,1,1
4449_1_1_5,1,1
4449_1_1_6,1,1
4449_1_1_7,1,1
4449_1_1_8,1,1
4449_1_1_9,1,1
4449_1_1_10,1,1
4449_1_1_11,1,1
4449_1_1_12,1,1
4449_1_1_13,1,1
4449_1_1_14,1,1
4449_1_1_15,1,1
4449_1_1_16,1,1
4449_1_2_1,1,2
4449_1_2_2,1,2
4449_1_2_3,1,2
4449_1_2_4,1,2
4449_1_2_5,1,2
4449_1_2_6,1,2
4449_1_2_7,1,2
4449_1_2_8,1,2
4449_1_2_9,1,2
4449_1_2_10,1,2
4449_1_2_11,1,2
4449_1_2_12,1,2
4298_1_1_1,1,1
4298_1_1_2,1,1
4298_1_1_3,1,1
4298_1_1_4,1,1
4298_1_1_5,1,1
4298_1_1_6,1,1
4298_1_1_7,1,1
4298_1_2_1,1,2
4298_1_2_2,1,2
4298_1_2_3,1,2
4298_1_2_4,1,2
4298_1_2_5,1,2
4298_1_2_6,1,2
4298_1_2_7,1,2
4298_1_2_8,1,2
4298_1_2_9,1,2
4298_1_2_10,1,2
4298_1_2_11,1,2
4298_1_2_12,1,2
4084_1_1_1,1,1
4084_1_1_2,1,1
4084_1_1_3,1,1
4084_1_1_4,1,1
4084_1_1_5,1,1
4084_1_1_6,1,1
4084_1_1_7,1,1
4084_1_1_8,1,1
4084_1_1_9,1,1
4084_1_1_10,1,1
4084_1_1_11,1,1
4084_1_1_12,1,1
4084_1_2_1,1,2
4084_1_2_2,1,2
4084_1_2_3,1,2
4084_1_2_4,1,2
4084_1_2_5,1,2
4084_1_2_6,1,2
4084_1_2_7,1,2
4084_1_2_8,1,2
4084_1_2_9,1,2
4006_1_1_1,1,1
4006_1_1_2,1,1
4006_1_1_3,1,1
4006_1_1_4,1,1
4006_1_1_5,1,1
4006_1_1_6,1,1
4006_1_1_7,1,1
4006_1_1_8,1,1
4006_1_1_9,1,1
4006_1_1_10,1,1
4006_1_1_11,1,1
4006_1_1_12,1,1
4006_1_1_13,1,1
4006_1_1_14,1,1
4006_1_1_15,1,1
4006_1_1_16,1,1
4006_1_1_17,1,1
4006_1_1_18,1,1
4006_1_1_19,1,1
4006_1_2_1,1,2
4006_1_2_2,1,2
4006_1_2_3,1,2
4006_1_2_4,1,2
4006_1_2_5,1,2
4006_1_2_6,1,2
4006_1_2_7,1,2
4006_1_2_8,1,2
4006_1_2_9,1,2
4006_1_2_10,1,2
4006_1_2_11,1,2
4006_1_2_12,1,2
4006_1_2_13,1,2
4006_1_2_14,1,2
4006_1_2_15,1,2
4006_1_2_16,1,2
4006_1_2_17,1,2
4006_1_2_18,1,2
4700_1_1_1,1,1
4700_1_1_2,1,1
4700_1_1_3,1,1
4700_1_1_4,1,1
4700_1_1_5,1,1
4700_1_1_6,1,1
4700_1_2_1,1,2
4700_1_2_2,1,2
4700_1_2_3,1,2
4700_1_2_4,1,2
4700_1_2_5,1,2
4700_1_2_6,1,2
4700_1_2_7,1,2
4700_1_2_8,1,2
4232_1_1_1,1,1
4232_1_1_2,1,1
4232_1_1_3,1,1
4232_1_1_4,1,1
4232_1_1_5,1,1
4232_1_1_6,1,1
4232_1_1_7,1,1
4232_1_1_8,1,1
4232_1_1_9,1,1
4232_1_1_10,1,1
4232_1_1_11,1,1
4232_1_1_12,1,1
4232_1_1_13,1,1
4232_1_1_14,1,1
4232_1_1_15,1,1
4232_1_1_16,1,1
4232_1_1_17,1,1
4232_1_1_18,1,1
4232_1_1_19,1,1
4232_1_1_20,1,1
4232_1_1_21,1,1
4232_1_1_22,1,1
4232_1_1_23,1,1
4232_1_1_24,1,1
4232_1_1_25,1,1
4232_1_1_26,1,1
4232_1_1_27,1,1
4232_1_1_28,1,1
4232_1_1_29,1,1
4232_1_1_30,1,1
4232_1_1_31,1,1
4232_1_1_32,1,1
4232_1_1_33,1,1
4232_1_1_34,1,1
4232_1_1_35,1,1
4232_1_2_1,1,2
4232_1_2_2,1,2
4232_1_2_3,1,2
4232_1_2_4,1,2
4232_1_2_5,1,2
4232_1_2_6,1,2
4232_1_2_7,1,2
4232_1_2_8,1,2
4232_1_2_9,1,2
4232_1_2_10,1,2
1586_1_1_1,1,1
1586_1_1_2,1,1
1586_1_1_3,1,1
1586_1_1_4,1,1
1586_1_1_5,1,1
1586_1_1_6,1,1
1586_1_1_7,1,1
1586_1_2_1,1,2
1586_1_2_2,1,2
1013_1_1_1,1,1
1013_1_1_2,1,1
1013_1_1_3,1,1
1013_1_1_4,1,1
1013_1_1_5,1,1
1013_1_2_1,1,2
1434_1_1_1,1,1
1434_1_1_2,1,1
1434_1_1_3,1,1
1434_1_1_4,1,1
1434_1_1_5,1,1
1434_1_1_6,1,1
1434_1_2_1,1,2
1434_1_2_2,1,2
4707_1_1_1,1,1
4707_1_1_2,1,1
4707_1_1_3,1,1
4707_1_1_4,1,1
4707_1_1_5,1,1
4707_1_1_6,1,1
4707_1_1_7,1,1
4707_1_1_8,1,1
4707_1_1_9,1,1
4707_1_1_10,1,1
4707_1_1_11,1,1
4707_1_1_12,1,1
4707_1_1_13,1,1
4707_1_1_14,1,1
4707_1_1_15,1,1
4707_1_1_16,1,1
4707_1_1_17,1,1
4707_1_1_18,1,1
4707_1_1_19,1,1
4707_1_1_20,1,1
4707_1_1_21,1,1
4707_1_1_22,1,1
4707_1_1_23,1,1
4707_1_1_24,1,1
4707_1_1_25,1,1
4707_1_2_1,1,2
4707_1_2_2,1,2
4707_1_2_3,1,2
4707_1_2_4,1,2
4707_1_2_5,1,2
4707_1_2_6,1,2
4707_1_2_7,1,2
4707_1_2_8,1,2
4707_1_2_9,1,2
4707_1_2_10,1,2
4410_1_1_1,1,1
4410_1_1_2,1,1
4410_1_1_3,1,1
4410_1_1_4,1,1
4410_1_1_5,1,1
4410_1_1_6,1,1
4410_1_1_7,1,1
4410_1_1_8,1,1
4410_1_1_9,1,1
4410_1_1_10,1,1
4410_1_1_11,1,1
4410_1_1_12,1,1
4410_1_2_1,1,2
4410_1_2_2,1,2
4410_1_2_3,1,2
4410_1_2_4,1,2
4410_1_2_5,1,2
4410_1_2_6,1,2
4410_1_2_7,1,2
4410_1_2_8,1,2
4410_1_2_9,1,2
4410_1_2_10,1,2
4410_1_2_11,1,2
440_2_1_1,2,1
440_2_1_2,2,1
440_2_1_3,2,1
440_2_1_4,2,1
440_2_1_5,2,1
440_2_1_6,2,1
440_2_1_7,2,1
440_2_1_8,2,1
440_2_2_1,2,2
440_2_2_2,2,2
440_2_2_3,2,2
440_2_2_4,2,2
440_2_2_5,2,2
440_2_2_6,2,2
440_2_2_7,2,2
440_2_2_8,2,2
5960_2_1_1,2,1
5960_2_1_2,2,1
5960_2_1_3,2,1
5960_2_1_4,2,1
5960_2_1_5,2,1
5960_2_1_6,2,1
5960_2_2_1,2,2
5960_2_2_2,2,2
5960_2_2_3,2,2
5960_2_2_4,2,2
5960_2_2_5,2,2
5960_2_2_6,2,2
5960_2_2_7,2,2
5960_2_2_8,2,2
5960_2_2_9,2,2
10198_2_1_1,2,1
10198_2_1_2,2,1
10198_2_1_3,2,1
10198_2_1_4,2,1
10198_2_1_5,2,1
10198_2_1_6,2,1
10198_2_1_7,2,1
10198_2_1_8,2,1
10198_2_1_9,2,1
10198_2_1_10,2,1
10198_2_1_11,2,1
10198_2_1_12,2,1
10198_2_1_13,2,1
10198_2_1_14,2,1
10198_2_1_15,2,1
10198_2_1_16,2,1
10198_2_2_1,2,2
10198_2_2_2,2,2
10198_2_2_3,2,2
10198_2_2_4,2,2
10198_2_2_5,2,2
10198_2_2_6,2,2
10198_2_2_7,2,2
10198_2_2_8,2,2
10198_2_2_9,2,2
10198_2_2_10,2,2
10198_2_2_11,2,2
10198_2_2_12,2,2
10198_2_2_13,2,2
7945_2_1_1,2,1
7945_2_1_2,2,1
7945_2_1_3,2,1
7945_2_1_4,2,1
7945_2_1_5,2,1
7945_2_1_6,2,1
7945_2_1_7,2,1
7945_2_1_8,2,1
7945_2_2_1,2,2
7945_2_2_2,2,2
7945_2_2_3,2,2
7945_2_2_4,2,2
7945_2_2_5,2,2
7945_2_2_6,2,2
7945_2_2_7,2,2
7945_2_2_8,2,2
385_2_1_1,2,1
385_2_1_2,2,1
385_2_1_3,2,1
385_2_1_4,2,1
385_2_1_5,2,1
385_2_1_6,2,1
385_2_1_7,2,1
385_2_1_8,2,1
385_2_2_1,2,2
385_2_2_2,2,2
385_2_2_3,2,2
385_2_2_4,2,2
385_2_2_5,2,2
385_2_2_6,2,2
385_2_2_7,2,2
5152_2_1_1,2,1
5152_2_1_2,2,1
5152_2_1_3,2,1
5152_2_1_4,2,1
5152_2_1_5,2,1
5152_2_1_6,2,1
5152_2_1_7,2,1
5152_2_1_8,2,1
5152_2_1_9,2,1
5152_2_1_10,2,1
5152_2_1_11,2,1
5152_2_1_12,2,1
5152_2_2_1,2,2
5152_2_2_2,2,2
5152_2_2_3,2,2
5152_2_2_4,2,2
5152_2_2_5,2,2
5152_2_2_6,2,2
5152_2_2_7,2,2
5152_2_2_8,2,2
5152_2_2_9,2,2
5152_2_2_10,2,2
1370_2_1_1,2,1
1370_2_1_2,2,1
1370_2_1_3,2,1
1370_2_1_4,2,1
1370_2_1_5,2,1
1370_2_1_6,2,1
1370_2_1_7,2,1
1370_2_1_8,2,1
1370_2_1_9,2,1
1370_2_2_1,2,2
1370_2_2_2,2,2
1370_2_2_3,2,2
1370_2_2_4,2,2
1370_2_2_5,2,2
1370_2_2_6,2,2
1370_2_2_7,2,2
8666_2_1_1,2,1
8666_2_1_2,2,1
8666_2_2_1,2,2
8666_2_2_2,2,2
8666_2_2_3,2,2
8666_2_2_4,2,2
8666_2_2_5,2,2
8666_2_2_6,2,2
8666_2_2_7,2,2
1183_2_1_1,2,1
1183_2_1_2,2,1
1183_2_1_3,2,1
1183_2_1_4,2,1
1183_2_1_5,2,1
1183_2_1_6,2,1
1183_2_1_7,2,1
1183_2_1_8,2,1
1183_2_1_9,2,1
1183_2_1_10,2,1
1183_2_1_11,2,1
1183_2_1_12,2,1
1183_2_1_13,2,1
1183_2_1_14,2,1
1183_2_1_15,2,1
1183_2_1_16,2,1
1183_2_1_17,2,1
1183_2_1_18,2,1
1183_2_1_19,2,1
1183_2_1_20,2,1
1183_2_1_21,2,1
1183_2_1_22,2,1
1183_2_1_23,2,1
1183_2_1_24,2,1
1183_2_1_25,2,1
12005_2_1_1,2,1
12005_2_1_2,2,1
12005_2_1_3,2,1
12005_2_1_4,2,1
12005_2_2_1,2,2
12005_2_2_2,2,2
12005_2_2_3,2,2
12005_2_2_4,2,2
12005_2_2_5,2,2
12005_2_2_6,2,2
12005_2_2_7,2,2
9981_2_1_1,2,1
9981_2_1_2,2,1
9981_2_1_3,2,1
9981_2_1_4,2,1
9981_2_1_5,2,1
9981_2_1_6,2,1
9981_2_1_7,2,1
9981_2_1_8,2,1
9981_2_1_9,2,1
9981_2_1_10,2,1
9981_2_2_1,2,2
9981_2_2_2,2,2
9981_2_2_3,2,2
9981_2_2_4,2,2
9981_2_2_5,2,2
9981_2_2_6,2,2
9981_2_2_7,2,2
9981_2_2_8,2,2
9981_2_2_9,2,2
9981_2_2_10,2,2
9981_2_2_11,2,2
1244_2_1_1,2,1
1244_2_2_1,2,2
1244_2_2_2,2,2
1244_2_2_3,2,2
8274_2_1_1,2,1
8274_2_1_2,2,1
8274_2_2_1,2,2
8274_2_2_2,2,2
8274_2_2_3,2,2
8274_2_2_4,2,2
8274_2_2_5,2,2
8274_2_2_6,2,2
8274_2_2_7,2,2
8274_2_2_8,2,2
8274_2_2_9,2,2
8274_2_2_10,2,2
8274_2_2_11,2,2
7865_2_1_1,2,1
7865_2_1_2,2,1
7865_2_1_3,2,1
7865_2_1_4,2,1
7865_2_1_5,2,1
7865_2_1_6,2,1
7865_2_1_7,2,1
7865_2_2_1,2,2
7865_2_2_2,2,2
7865_2_2_3,2,2
7865_2_2_4,2,2
7865_2_2_5,2,2
7865_2_2_6,2,2
7865_2_2_7,2,2
7865_2_2_8,2,2
5609_2_1_1,2,1
5609_2_1_2,2,1
5609_2_1_3,2,1
5609_2_1_4,2,1
5609_2_1_5,2,1
5609_2_1_6,2,1
5609_2_1_7,2,1
5609_2_1_8,2,1
5609_2_1_9,2,1
5609_2_1_10,2,1
5609_2_1_11,2,1
5609_2_2_1,2,2
5609_2_2_2,2,2
5609_2_2_3,2,2
5609_2_2_4,2,2
5609_2_2_5,2,2
5609_2_2_6,2,2
5609_2_2_7,2,2
5609_2_2_8,2,2
5609_2_2_9,2,2
5609_2_2_10,2,2
5609_2_2_11,2,2
5609_2_2_12,2,2
5609_2_2_13,2,2
5609_2_2_14,2,2
124_2_1_1,2,1
124_2_1_2,2,1
124_2_1_3,2,1
124_2_1_4,2,1
124_2_1_5,2,1
124_2_1_6,2,1
124_2_2_1,2,2
124_2_2_2,2,2
124_2_2_3,2,2
5513_2_1_1,2,1
5513_2_1_2,2,1
5513_2_1_3,2,1
5513_2_1_4,2,1
5513_2_1_5,2,1
5513_2_1_6,2,1
5513_2_1_7,2,1
5513_2_1_8,2,1
5513_2_2_1,2,2
5513_2_2_2,2,2
5513_2_2_3,2,2
10557_2_1_1,2,1
10557_2_1_2,2,1
10557_2_1_3,2,1
10557_2_1_4,2,1
10557_2_1_5,2,1
10557_2_1_6,2,1
10557_2_1_7,2,1
10557_2_1_8,2,1
10557_2_1_9,2,1
10557_2_1_10,2,1
10557_2_1_11,2,1
10557_2_1_12,2,1
10557_2_1_13,2,1
10557_2_1_14,2,1
10557_2_1_15,2,1
10557_2_1_16,2,1
10557_2_1_17,2,1
10557_2_1_18,2,1
10557_2_2_1,2,2
10557_2_2_2,2,2
10557_2_2_3,2,2
10557_2_2_4,2,2
10557_2_2_5,2,2
10557_2_2_6,2,2
10557_2_2_7,2,2
10557_2_2_8,2,2
10557_2_2_9,2,2
10557_2_2_10,2,2
6439_2_1_1,2,1
6439_2_1_2,2,1
6439_2_1_3,2,1
6439_2_1_4,2,1
6439_2_1_5,2,1
6439_2_1_6,2,1
6439_2_1_7,2,1
6439_2_1_8,2,1
6439_2_1_9,2,1
6439_2_1_10,2,1
6439_2_1_11,2,1
6439_2_1_12,2,1
6439_2_1_13,2,1
6439_2_1_14,2,1
6439_2_1_15,2,1
6439_2_2_1,2,2
6439_2_2_2,2,2
6439_2_2_3,2,2
6439_2_2_4,2,2
6439_2_2_5,2,2
6439_2_2_6,2,2
5793_2_1_1,2,1
5793_2_1_2,2,1
5793_2_1_3,2,1
5793_2_1_4,2,1
5793_2_1_5,2,1
5793_2_1_6,2,1
5793_2_1_7,2,1
5793_2_1_8,2,1
5793_2_1_9,2,1
5793_2_1_10,2,1
5793_2_2_1,2,2
5793_2_2_2,2,2
5793_2_2_3,2,2
5793_2_2_4,2,2
5793_2_2_5,2,2
5793_2_2_6,2,2
5793_2_2_7,2,2
5793_2_2_8,2,2
5793_2_2_9,2,2
5793_2_2_10,2,2
5793_2_2_11,2,2
5793_2_2_12,2,2
5793_2_2_13,2,2
5793_2_2_14,2,2
12608_2_1_1,2,1
12608_2_1_2,2,1
12608_2_1_3,2,1
12608_2_1_4,2,1
12608_2_1_5,2,1
12608_2_1_6,2,1
12608_2_1_7,2,1
12608_2_1_8,2,1
12608_2_1_9,2,1
12608_2_1_10,2,1
12608_2_1_11,2,1
12608_2_1_12,2,1
12608_2_1_13,2,1
12608_2_1_14,2,1
12608_2_1_15,2,1
12608_2_2_1,2,2
12608_2_2_2,2,2
12608_2_2_3,2,2
12608_2_2_4,2,2
12608_2_2_5,2,2
12608_2_2_6,2,2
7812_2_1_1,2,1
7812_2_1_2,2,1
7812_2_1_3,2,1
7812_2_1_4,2,1
7812_2_1_5,2,1
7812_2_1_6,2,1
7812_2_1_7,2,1
7812_2_2_1,2,2
7812_2_2_2,2,2
7812_2_2_3,2,2
7812_2_2_4,2,2
7812_2_2_5,2,2
7812_2_2_6,2,2
7812_2_2_7,2,2
7812_2_2_8,2,2
7812_2_2_9,2,2
7812_2_2_10,2,2
7812_2_2_11,2,2
7812_2_2_12,2,2
229_2_1_1,2,1
229_2_1_2,2,1
229_2_1_3,2,1
229_2_1_4,2,1
229_2_1_5,2,1
229_2_1_6,2,1
229_2_2_1,2,2
229_2_2_2,2,2
229_2_2_3,2,2
229_2_2_4,2,2
500_2_1_1,2,1
500_2_1_2,2,1
500_2_1_3,2,1
500_2_1_4,2,1
500_2_1_5,2,1
500_2_1_6,2,1
500_2_1_7,2,1
500_2_1_8,2,1
500_2_1_9,2,1
500_2_1_10,2,1
500_2_1_11,2,1
