cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all,cnt_prec_yn,cnt_prec,cnt_prec_none
be_G1_703649029,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649030,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649031,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649032,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649033,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649034,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649035,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649036,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649037,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649038,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649039,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649040,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649041,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649042,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649043,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649044,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649045,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649046,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649047,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649048,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649049,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649050,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649051,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649052,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649053,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649054,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649055,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649056,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649057,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649058,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649059,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649060,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649061,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649062,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703649063,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703650001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703650002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703654001,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703654002,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703654003,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703664001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703664002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703664003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703670001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703670002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703671001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,0,0,1
be_G1_703685001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703688001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703688002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703688003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703688004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703688005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703688006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703688007,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688008,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688009,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688010,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688011,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688012,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688013,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688014,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688015,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688016,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688017,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688018,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688019,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688020,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688021,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688022,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688023,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688024,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688025,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688026,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703688027,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703691001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703691002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703691003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703695001,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703695002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703695003,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703695004,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3-7 days,1,1,0
be_G1_703695005,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3-7 days,1,1,0
be_G1_703700001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703700002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703700003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703700004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703700005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703700006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703705001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703705002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703705003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703705004,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703705005,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703705006,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703705007,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703705008,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703705009,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703707002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703707003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703707004,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707005,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707006,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707007,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707008,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707009,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707010,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707011,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707012,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days,1,1,0
be_G1_703707013,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_703707014,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_703707015,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_703707016,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
be_G1_703707017,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707018,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707019,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707020,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707021,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707022,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707023,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707024,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707025,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707026,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707027,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707028,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707029,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707030,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707031,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707032,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707033,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707034,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707035,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707036,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707037,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707038,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707039,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707040,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707041,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707042,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707043,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707044,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707045,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707046,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707047,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707048,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707049,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707050,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707051,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707052,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707053,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707054,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707055,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707056,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707057,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707058,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707059,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703707060,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703713001,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703713002,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_703713003,FALSE,TRUE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
be_G1_703713004,FALSE,TRUE,FALSE,FALSE,FALSE,male,occasional,1,1,0
be_G1_703722001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703722002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703723001,FALSE,TRUE,FALSE,FALSE,TRUE,male,1-2 days,1,1,0
be_G1_703723002,FALSE,TRUE,FALSE,FALSE,TRUE,female,1-2 days,1,1,0
be_G1_703723003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703723004,FALSE,FALSE,FALSE,FALSE,TRUE,female,occasional,1,1,0
be_G1_703723005,FALSE,FALSE,FALSE,FALSE,TRUE,male,occasional,1,1,0
be_G1_703723006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703727001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703727002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703727003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703727004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703727005,FALSE,FALSE,FALSE,FALSE,FALSE,other,1-2 days,1,1,0
be_G1_703727006,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_703727007,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727008,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727009,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727010,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727011,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727012,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727013,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727014,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727015,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727016,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727017,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727018,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727019,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727020,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727021,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727022,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727023,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727024,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727025,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727026,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727027,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727028,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727029,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727030,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727031,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727032,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727033,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727034,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727035,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727036,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703727037,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703736001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703736002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703736003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703746001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703746002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703821001,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703821002,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703824001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703824002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703835001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703835002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703835003,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835004,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835005,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835006,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835007,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835008,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835009,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835010,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835011,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835012,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835013,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835014,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835015,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835016,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835017,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835018,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835019,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835020,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835021,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835022,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835023,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835024,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835025,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835026,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835027,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835028,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835029,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835030,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835031,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835032,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835033,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835034,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835035,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835036,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835037,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835038,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835039,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835040,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835041,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835042,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835043,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835044,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835045,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835046,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703835047,NA,NA,NA,NA,NA,NA,NA,0,0,NA
be_G1_703853001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703853002,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
be_G1_703853003,FALSE,FALSE,FALSE,FALSE,FALSE,male,NA,1,1,0
be_G1_703856001,FALSE,TRUE,FALSE,TRUE,FALSE,female,never met,1,1,0
be_G1_703856002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
be_G1_703856003,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_703856004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
be_G1_703856005,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days,1,1,0
be_G1_703856006,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
be_G1_703856007,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856008,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856009,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856010,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856011,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856012,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856013,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856014,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856015,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856016,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856017,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856018,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856019,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856020,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856021,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856022,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856023,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856024,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856025,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856026,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856027,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856028,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856029,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856030,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856031,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856032,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856033,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856034,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856035,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856036,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856037,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856038,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856039,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856040,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856041,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856042,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856043,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856044,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856045,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856046,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856047,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856048,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856049,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856050,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856051,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856052,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856053,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856054,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856055,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856056,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856057,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856058,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856059,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856060,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856061,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856062,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856063,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856064,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856065,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856066,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856067,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856068,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
be_G1_703856069,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
