"C_CID","C_Distances_1","C_Distances_2","C_Distances_3","C_Distances_4","C_Duration","C_How_Often","C_MainWhere","C_MaxDistance","C_NEW_Estimated_Contact_Time_1","C_NEW_Estimated_Contact_Time_2","C_NEW_Estimated_Contact_Time_3","C_NEW_Estimated_Contact_Time_4","C_NEW_Estimated_Contact_Time_5","C_NEW_Estimated_Contact_Time_6","C_NEW_Estimated_Contact_Time_7","C_NEW_Estimated_Contact_Time_8","C_NEW_Estimated_Contact_Time_9","C_NEW_Estimated_Contact_Time_10","C_NEW_Estimated_Contact_Time_11","C_NEW_Estimated_Contact_Time_12","C_NEW_Estimated_Contact_Time_13","C_NEW_Estimated_Contact_Time_14","C_NEW_Estimated_Contact_Time_15","C_NEW_Estimated_Contact_Time_16","C_NEW_Estimated_Contact_Time_17","C_NEW_Estimated_Contact_Time_18","C_NEW_Estimated_Contact_Time_19","C_NEW_Estimated_Contact_Time_20","C_Number","C_PID","C_Touch","C_Wheres_1","C_Wheres_2","C_Wheres_3","C_Wheres_4","C_Wheres_5","C_Wheres_6"
5,1,0,0,0,0,1,2,1,0.018601,0.12874,0.10974,0.059577,0.069366,0.068888,0.067668,0.034486,0.020577,0.1017,0.14768,0.12605,0.033757,0.0043067,0.082995,0.014146,0.056745,0.019327,0.010355,0.017248,1,2193,0,0,1,0,0,0,0
6,1,0,0,0,1,0,2,1,0.38736,0.39641,0.092862,0.10051,0.43185,0.13729,0.28612,0.093077,0.28336,0.19939,0.087237,0.092873,0.089693,0.21197,0.39593,0.065207,0.058984,0.073425,0.10798,0.14415,3,2193,0,0,1,0,0,0,0
7,1,0,0,0,1,1,2,1,0.44665,0.03434,0.022174,0.022161,0.04262,0.033613,0.03868,0.31518,0.034013,0.018315,0.026064,0.043072,0.024373,0.033037,0.048596,0.020438,0.037943,0.042293,0.35038,0.035575,10,2193,0,0,1,0,0,0,0
8,1,0,0,0,2,1,2,1,0.088173,0.1243,0.083978,0.080153,0.072609,0.072593,0.088223,0.101,0.11001,0.11215,0.12101,0.08426,0.10394,0.099761,0.079141,0.091077,0.089651,0.076781,0.92337,0.10215,8,2193,0,0,1,0,0,0,0
9,1,0,0,0,0,2,6,1,0.023193,0.0054909,0.022685,0.020827,0.12953,0.052316,0.0055244,0.046916,0.015878,0.14232,0.00019395,0.00025385,0.029678,0.025859,0.0048193,0.018805,0.015044,0.018296,0.034339,0.0015833,3,2193,1,0,0,0,0,0,1
0,0,0,0,0,3,3,1,-1,1.1657,2.6205,4.528,3.3653,10.613,3.2864,1.6664,23.869,14.619,5.7528,1.6883,5.2032,3.38,7.0521,1.0454,3.4447,3.5255,1.1151,10.159,1.6882,1,2194,1,1,0,0,0,0,0
1,0,0,0,0,3,3,1,-1,1.5252,1.275,2.1225,7.5961,6.1528,1.5512,11.99,15.989,15.237,4.1496,6.6829,3.2181,1.3718,3.732,12.58,5.9793,1.098,22.622,4.2524,1.74,1,2194,1,1,0,0,0,0,0
2,0,0,0,0,3,3,1,-1,1.2578,8.7863,9.9367,1.4377,1.1977,5.9481,2.8986,3.0657,1.8527,6.0368,9.4416,2.2091,1.2052,4.1042,6.6255,2.1254,1.1285,8.776,2.0352,1.6797,1,2194,0,1,0,0,0,0,0
3,0,0,0,0,3,3,1,-1,8.1946,1.0142,7.0904,9.2916,22.996,4.7053,3.3497,9.3835,4.5474,1.0369,4.4703,5.8058,5.2417,1.0922,4.322,3.7172,20.492,8.9625,1.0245,1.2878,1,2194,1,1,0,0,0,0,0
4,0,0,0,0,3,0,1,-1,1.3212,3.3613,2.9596,3.551,1.9673,7.0159,1.6324,11.397,6.9408,14.016,5.9288,15.538,2.9397,14.766,6.5178,16.152,3.9318,5.5805,7.4672,4.9366,1,2194,1,1,0,0,0,0,0
0,1,0,0,0,3,0,1,1,5.9288,4.597,2.0698,3.7543,7.5853,20.02,15.047,4.6748,1.706,1.1098,4.2207,1.9207,7.3505,22.616,22.241,22.263,1.7822,6.022,3.1656,18.546,1,2195,1,1,0,0,0,0,0
1,1,0,0,0,3,2,1,1,8.3297,1.516,6.7699,8.5119,4.886,21.46,1.5831,2.9151,2.491,1.3335,1.3668,4.4777,4.8499,19.831,2.1994,1.0249,10.868,3.4171,16.003,8.9298,1,2195,1,1,0,0,0,0,0
2,0,0,1,0,3,0,2,3,1.3287,4.7284,22.262,5.4011,3.0287,1.6971,8.3141,1.0038,12.317,3.39,1.0888,9.3302,7.8849,13.013,3.5475,14.25,8.1715,3.8475,6.9139,6.0329,1,2195,0,0,1,0,0,0,0
3,0,0,1,0,3,0,2,3,8.8804,13.137,7.5624,3.441,3.2138,4.1431,1.8549,2.5367,4.1843,15.747,16.599,8.5433,3.4371,7.1139,4.6344,5.1659,1.723,7.4883,14.783,5.2507,1,2195,0,0,1,0,0,0,0
4,0,0,1,0,0,1,2,3,0.037784,0.0040511,0.0019023,0.028256,0.12262,0.079068,0.10625,0.10248,0.10667,0.048894,0.01437,0.13,0.063331,0.12663,0.021633,0.086512,0.16595,0.012156,0.14658,0.12458,1,2195,0,0,1,0,0,0,0
5,0,0,1,0,0,1,2,3,0.032349,0.034972,0.085233,0.08972,0.095046,0.063999,0.00025524,0.073844,0.014749,0.02704,0.13624,0.018264,0.16387,0.071487,0.060058,0.028714,0.011766,0.046756,0.13349,0.075802,1,2195,0,0,1,0,0,0,0
6,0,0,1,0,0,1,2,3,0.065222,0.060774,0.060148,0.1629,0.034229,0.06878,0.12382,0.16199,0.036797,0.00070496,0.10777,0.029654,0.014486,0.075141,0.01335,0.089334,0.13105,0.011192,0.03759,0.019763,1,2195,0,0,1,0,0,0,0
7,0,1,0,0,1,4,6,2,0.49767,0.44551,0.31409,0.17636,0.21229,0.31175,0.45319,0.38775,0.20227,0.18384,0.25248,0.21873,0.31315,0.34146,0.35131,0.28513,0.28275,0.48358,0.35752,0.17382,1,2195,0,0,0,0,0,0,1
8,1,0,0,0,0,4,1,1,0.0015247,0.00022988,0.030775,0.0088461,0.0753,0.00037951,0.012684,0.095715,0.019579,0.0045276,0.052544,0.063229,0.045933,0.039456,0.022197,0.020197,0.039215,0.033469,0.0056569,0.024999,1,2195,0,1,0,0,0,0,0
9,1,0,0,0,0,3,1,1,0.0047221,0.081745,0.052196,0.042917,0.0087747,0.028536,0.019475,0.00097451,0.0033637,0.0079458,0.090805,0.0046442,0.0064421,0.058098,0.0036761,0.16628,0.021781,0.060429,0.096961,0.073554,1,2195,1,1,0,0,0,0,0
10,0,1,0,0,0,4,6,2,0.10279,0.034673,0.055965,0.042436,0.0092635,0.018125,0.01039,0.066973,0.04095,0.0014832,0.012806,0.033735,0.020535,0.0005687,0.027625,0.035302,0.0068994,0.012854,0.00024767,0.0025475,1,2195,0,0,0,0,0,0,1
11,0,1,0,0,0,3,5,2,0.00084655,0.078506,0.15233,0.043076,0.1453,0.0010876,0.10615,0.01075,0.06404,0.013129,0.0016065,0.050017,0.053946,0.0051353,0.15276,0.018739,0.14875,0.00044482,0.091574,0.1562,1,2195,0,0,0,0,0,1,0
0,1,0,0,0,3,0,1,1,1.3897,10.501,16.973,2.5656,6.0372,13.535,2.8643,6.7285,3.0655,9.7183,1.2457,11.194,4.4192,6.7826,20.95,7.1762,1.8171,14.305,18.52,9.854,1,2196,0,1,0,0,0,0,0
1,1,0,0,0,0,1,1,1,0.061819,0.080021,0.0045005,0.017065,0.10991,0.0048516,0.0088772,0.16615,0.014404,0.085923,0.0097954,0.0041332,0.16129,0.072754,0.07937,0.0079601,0.091699,0.0081599,0.057934,0.0041703,1,2196,0,1,0,0,0,0,0
2,0,1,0,0,0,1,6,2,0.0015373,0.046631,0.0021605,0.041494,0.026386,0.023426,0.052622,0.076406,0.0052446,0.0042537,0.036049,0.0069197,0.03871,0.0091851,0.09559,0.018929,0.07704,0.12139,0.089521,0.12456,1,2196,0,0,0,0,0,0,1
3,0,1,0,0,0,1,6,2,0.0049711,0.095076,0.0689,0.017921,0.0030712,0.0040531,0.00080729,0.065128,0.042246,0.075129,0.020387,0.072425,0.028167,0.00042929,0.027816,0.029731,0.099248,0.012738,0.049874,0.015174,1,2196,0,0,0,0,0,0,1
4,0,1,0,0,0,1,6,2,0.032991,0.10199,0.11511,0.081956,0.098175,0.059963,0.042555,0.12935,0.16227,0.02002,0.073025,0.028685,0.00096923,0.00047408,0.025263,0.00097418,0.12157,0.072875,0.042051,0.1123,1,2196,0,0,0,0,0,0,1
0,1,0,0,0,0,3,6,1,0.034428,0.0055688,0.1328,0.003624,0.022362,0.077082,0.082182,0.044057,0.00036669,0.035751,0.0043272,0.0076788,0.0033556,0.0005494,0.0070498,0.014436,0.044463,0.058167,0.015487,0.1462,1,2197,0,0,0,0,0,0,1
1,1,0,0,0,0,3,6,1,0.0054948,0.045712,0.023912,0.007151,0.016876,0.082161,0.13629,0.0047231,0.12376,0.0040374,0.15034,0.05387,0.099432,0.025226,0.15222,0.0091011,0.10891,0.134,0.041904,0.00065582,1,2197,0,0,0,0,0,0,1
2,0,1,0,0,0,4,6,2,0.010399,0.064633,0.0084945,0.049605,0.010741,0.0038842,0.0017139,0.044182,0.032278,0.010792,0.034908,0.0069901,0.0046942,0.0042361,0.033488,0.07656,0.0074178,0.016758,0.081814,0.010364,1,2197,0,0,0,0,0,0,1
3,1,0,0,0,0,0,2,1,0.14111,0.047312,0.029577,0.068458,0.12714,0.076454,0.0077425,0.0015898,0.079601,0.083248,0.15289,0.037871,0.010245,0.11432,0.060542,0.1338,0.011039,0.00070813,0.0063636,0.050818,1,2197,0,0,1,0,0,0,0
4,1,0,0,0,0,1,1,1,0.028358,0.14841,0.076377,0.0097501,0.041649,0.026115,0.033467,0.068862,0.014283,0.053395,0.14056,0.047428,0.16362,0.080441,0.001773,0.035332,0.027102,0.011465,0.0020896,0.0367,1,2197,0,1,0,0,0,0,0
0,1,0,0,0,3,0,1,1,6.247,6.8757,10.04,14.545,5.7264,3.9,2.7956,5.4061,13.147,4.4619,1.7475,3.4789,18.559,2.5416,16.98,1.8366,2.0411,3.3331,7.5184,2.7518,1,2198,1,1,0,0,0,0,0
1,1,0,0,0,3,0,1,1,1.9958,1.1393,2.4093,15.131,1.376,10.119,3.8897,8.6789,2.1855,10.419,15.586,3.4195,4.418,2.1809,2.0847,10.101,21.334,10.019,15.25,10.977,1,2198,1,1,0,0,0,0,0
2,1,0,0,0,3,0,1,1,3.383,10.386,2.7384,9.568,18.238,8.6553,8.0248,3.6172,2.2097,8.4721,6.1921,1.932,4.7784,2.7805,5.3823,13.089,4.241,2.1692,2.4076,7.711,1,2198,1,1,0,0,0,0,0
3,1,0,0,0,3,0,1,1,15.437,9.6866,8.8805,6.0175,23.197,4.2472,5.5355,1.0162,17.153,4.8663,22.595,3.1762,9.516,1.2727,8.8513,1.0211,1.2599,1.036,18.806,2.8473,1,2198,1,1,1,0,0,0,0
4,1,0,0,0,3,0,1,1,21.559,16.925,4.4658,10.15,2.7512,7.1253,15.113,4.7302,3.558,17.053,5.3683,10.82,18.053,2.0833,4.8034,23.971,3.5392,1.3065,1.0904,1.3278,1,2198,1,1,1,0,0,0,0
5,1,0,0,0,3,0,1,1,6.1543,2.0561,20.586,1.2052,22.439,2.4363,12.322,16.233,6.8358,15.46,1.6391,5.5992,22.591,13.481,1.045,9.9765,12.792,8.9072,1.9222,2.5231,1,2198,1,1,1,0,0,0,0
6,1,0,0,0,3,0,1,1,17.173,18.089,1.2313,14.584,6.1184,9.3833,1.2923,2.6543,9.9876,2.5588,8.7596,20.6,3.841,5.6596,5.9286,6.2739,6.6739,12.245,7.0463,6.0801,1,2198,1,1,1,0,0,0,0
7,1,0,0,0,3,0,1,1,11.483,1.3094,11.122,1.0497,3.2316,19.206,3.3944,1.545,18.422,21.142,2.5275,14.309,10.262,21.486,7.3435,1.0648,4.161,3.1858,3.1483,6.1054,1,2198,1,1,1,0,0,0,0
8,1,0,0,0,3,0,1,1,1.7125,1.3455,4.7406,1.4431,3.5667,2.6847,16.72,10.993,9.8401,2.4755,12.468,3.3768,16.31,7.6733,2.5098,1.087,4.9938,15.653,18.117,21.256,1,2198,1,1,1,0,0,0,0
9,1,0,0,0,3,0,1,1,1.0191,4.2892,4.3974,2.264,3.4565,22.98,14.498,1.3067,5.036,4.4783,6.1212,6.9158,1.3382,11.798,15.736,5.1856,1.3324,2.0493,1.3475,1.0937,1,2198,1,1,1,0,0,0,0
10,1,0,0,0,1,0,1,1,0.41146,0.37545,0.48811,0.21,0.27545,0.44752,0.19084,0.2298,0.30239,0.27456,0.21265,0.47196,0.30505,0.18423,0.25548,0.33457,0.35564,0.20202,0.36415,0.17808,1,2198,0,1,0,0,0,0,0
11,1,0,0,0,2,0,1,1,0.72723,0.5339,0.94097,0.60743,0.82748,0.57189,0.86593,0.59266,0.92358,0.70739,0.5742,0.67485,0.95706,0.58743,0.97507,0.82728,0.57699,0.59208,0.8995,0.99345,1,2198,0,1,0,0,0,0,0
12,1,0,0,0,1,0,1,1,0.22475,0.19373,0.17389,0.42862,0.19454,0.42621,0.24118,0.25024,0.22847,0.21259,0.25684,0.29138,0.40496,0.30325,0.17851,0.21329,0.23091,0.46904,0.41479,0.21735,1,2198,0,1,1,0,0,0,0
13,1,0,0,0,3,0,1,1,10.044,15.208,4.822,1.215,7.2492,4.2339,22.775,6.2484,2.7625,17.118,2.8741,1.1024,1.1993,15.708,13.898,8.9422,6.1122,12.856,4.4478,16.603,1,2198,1,1,1,0,0,0,0
14,1,0,0,0,3,0,1,1,8.61,3.8673,8.0729,12.386,3.9218,4.5018,4.0402,1.6484,1.9318,1.0692,12.059,18.141,6.0048,2.0546,20.776,2.995,1.7468,4.8886,1.3951,8.0438,1,2198,1,1,1,0,0,0,0
15,1,0,0,0,3,0,1,1,16.219,2.6958,14.148,2.99,5.7175,3.8751,13.877,1.2485,1.1925,1.7216,19.247,6.178,4.0563,19.295,7.7576,14.014,14.867,1.5589,3.8779,16.967,1,2198,1,1,1,0,0,0,0
16,1,0,0,0,3,0,1,1,3.4512,5.2708,1.9307,5.5708,3.7734,6.4434,16.444,4.4535,1.4747,18.293,4.0616,2.4108,2.2768,16.802,4.3633,8.1178,2.4681,6.1168,13.588,1.0657,1,2198,1,1,1,0,0,0,0
17,1,0,0,0,0,2,6,1,0.019271,0.09092,0.060728,0.08465,0.013192,0.03139,0.039694,0.019828,0.0082806,0.045119,0.13457,0.025767,0.023928,0.017357,0.0083731,0.028029,0.15644,0.03075,0.001446,0.029065,1,2198,0,0,0,0,0,0,1
18,1,0,0,0,0,2,6,1,0.015828,0.023273,0.092485,0.078737,0.0003041,0.081169,0.027362,0.023222,0.025584,0.14419,0.031164,0.10802,0.014591,0.030338,0.13731,0.0021795,0.11474,0.042766,0.029196,0.0048522,1,2198,0,0,0,0,0,0,1
19,1,0,0,0,-1,2,6,1,0.00040717,0.048726,0.010584,0.015259,0.023258,0.0024529,0.11096,0.14306,0.080834,0.055333,0.075712,0.10696,0.0037565,0.032862,0.15035,0.023557,0.0674,0.096857,0.016071,0.01346,1,2198,0,0,0,0,0,0,1
20,0,0,0,0,-1,-1,-1,-1,0.040835,0.040355,0.034469,0.030662,0.045727,0.031585,0.029567,0.041567,0.055985,0.033809,0.046215,0.051883,0.049279,0.058389,0.058754,0.056579,0.041627,0.057331,0.057052,0.034786,17,2198,0,0,0,0,0,0,0
21,0,0,0,0,-1,-1,-1,-1,0.059927,0.017577,0.042553,0.022433,0.059939,0.028741,0.11597,0.054089,0.017951,0.11336,0.047403,0.05231,0.081363,0.026284,0.0088628,0.025754,0.037902,0.075669,0.0040373,0.030072,2,2198,0,0,0,0,0,0,0
0,0,0,1,0,1,0,2,3,0.2383,0.19166,0.36844,0.31968,0.48292,0.30451,0.35236,0.37697,0.28207,0.41308,0.42998,0.17051,0.26176,0.19088,0.2392,0.41905,0.23277,0.24168,0.20856,0.42519,1,2199,0,0,1,0,0,0,0
1,0,0,1,0,0,0,2,3,0.12579,0.1611,0.0021597,0.048998,0.07988,0.044669,0.13294,0.071559,0.08432,0.15463,0.07646,0.12402,0.016045,0.027026,0.057992,0.060822,0.11541,0.10989,0.068987,0.049453,1,2199,0,0,1,0,0,0,0
2,0,0,1,0,0,0,2,3,0.0079857,0.099353,0.024708,0.11191,0.12687,0.1627,0.043462,0.039552,0.12522,0.018425,0.020555,0.0030746,0.093611,0.061331,0.025652,0.024251,0.0096125,0.051861,0.14676,0.025929,1,2199,0,0,1,0,0,0,0
3,0,0,1,0,2,0,2,3,0.74665,0.52539,0.76018,0.73844,0.50211,0.96574,0.52315,0.73232,0.90998,0.75735,0.88579,0.92563,0.71637,0.65069,0.78192,0.64594,0.68067,0.82243,0.7056,0.60667,1,2199,0,0,1,0,0,0,0
4,0,0,1,0,2,4,2,3,0.51908,0.98953,0.68856,0.7577,0.99722,0.54529,0.51256,0.88585,0.97786,0.59567,0.77087,0.7339,0.59029,0.52281,0.6324,0.8146,0.75449,0.85163,0.66201,0.71564,1,2199,0,0,1,0,0,0,0
5,1,0,0,0,-1,4,1,1,0.08625,0.012784,0.013481,0.12549,0.00058575,0.002511,0.079938,0.014603,0.087572,0.0025548,0.12234,0.14342,0.0044572,0.0070809,0.0033768,0.0046375,0.035848,0.10827,0.01862,0.016974,1,2199,0,1,0,0,0,0,0
6,0,1,0,0,3,2,6,2,1.1333,1.466,0.32024,7.9865,0.091322,0.18085,0.38901,1.9359,0.17043,0.29674,0.9437,0.21347,0.071126,0.11052,0.25641,0.21544,0.29364,0.12165,0.086244,0.97296,15,2199,1,0,0,0,0,0,1
7,0,1,0,0,1,2,6,2,0.078246,0.33385,0.079315,0.071664,0.10053,0.064069,0.070957,0.056934,0.093377,0.088859,0.34913,0.29606,0.24989,0.18621,0.21713,0.075163,0.42318,0.12842,0.070557,0.16105,3,2199,0,0,0,0,0,0,1
0,0,0,0,0,3,0,1,-1,21.46,1.1253,10.595,3.4063,2.6591,2.5579,2.3072,13.647,5.5248,1.2712,2.5723,4.7391,6.5257,4.8873,4.1209,3.4524,2.6842,5.6314,1.4383,7.6303,1,2200,1,1,0,0,0,0,0
1,0,0,0,0,0,4,1,-1,0.0062821,0.0010562,0.0023397,0.0028944,0.008137,0.037511,0.05783,0.050909,0.0010049,0.0074027,0.0019849,0.0013242,0.00097743,0.0030714,0.00039773,0.063016,0.096855,0.0033408,0.001946,0.017425,1,2200,0,1,0,0,0,0,0
2,1,0,0,0,0,3,6,1,0.0063103,0.012171,0.092763,0.016496,0.028004,0.043206,0.0049818,0.032809,0.0019313,0.012953,0.02175,0.013199,0.015422,0.0061837,0.11351,0.00022798,0.15357,0.0073695,0.085277,0.017951,1,2200,0,0,0,0,0,0,1
3,0,1,0,0,3,3,6,2,18.341,7.1749,1.341,4.9065,7.0597,6.4624,17.342,5.3547,1.1858,15.288,3.7638,2.3628,1.7498,18.169,4.8841,1.7389,1.6894,16.873,2.4559,9.0143,1,2200,1,0,0,0,0,0,1
4,0,1,0,0,2,4,6,2,0.88371,0.92059,0.83593,0.59219,0.78527,0.58123,0.5438,0.78472,0.60001,0.5044,0.68961,0.95974,0.86384,0.80649,0.88906,0.80052,0.61825,0.94681,0.79525,0.98084,1,2200,0,0,0,0,0,0,1
5,1,0,0,0,0,3,6,1,0.084771,0.11755,0.011816,0.014343,0.022686,0.00050004,0.0055184,0.12617,0.049657,0.0062409,0.043528,0.018653,0.019853,0.010173,0.011502,0.040318,0.014368,0.099237,0.0086206,0.051959,1,2200,0,0,0,0,0,0,1
6,1,0,0,0,3,2,6,1,3.5575,12.224,3.5488,1.1495,7.7323,1.7847,2.9329,23.223,18.311,2.4943,2.1017,1.5169,4.6974,1.2553,18.226,5.9363,4.4855,1.8123,3.7591,4.5175,1,2200,1,0,0,0,0,0,1
7,1,0,0,0,3,3,6,1,5.4243,5.9492,7.6287,18.696,3.6342,7.0937,1.6724,2.3047,19.674,13.313,4.8017,2.2429,4.89,4.1998,10.309,5.6675,13.874,1.1355,1.6999,4.6205,1,2200,0,0,0,0,0,0,1
8,1,0,0,0,3,2,6,1,4.4557,3.2627,18.725,1.7102,2.7908,14.256,1.5787,1.3288,19.629,2.1203,2.2506,4.3802,2.1444,3.0026,3.7572,1.0384,4.3294,18.62,15.511,1.4743,1,2200,1,0,0,0,0,0,1
9,1,0,0,0,3,2,6,1,2.8123,1.0909,4.8794,6.6674,2.7864,11.126,3.4542,8.7261,3.2324,4.4671,6.7517,1.0791,6.8871,4.3036,2.2559,3.7456,4.0509,7.8535,3.977,18.849,1,2200,1,0,0,0,0,0,1
10,1,0,0,0,3,2,6,1,10.298,1.3965,5.503,7.6156,2.9685,8.9276,15.405,1.095,6.5968,1.2489,2.743,4.7566,4.7567,12.046,19.791,2.3895,1.0773,15.26,2.1989,10.418,1,2200,0,0,0,0,0,0,1
11,1,0,0,0,3,2,6,1,1.4484,10.782,14.578,1.4325,17.237,1.369,18.956,14.591,14.813,6.0165,9.9838,8.6766,3.5788,9.8129,1.463,2.731,13.897,17.54,3.2471,18.126,1,2200,0,0,0,0,0,0,1
0,1,0,0,0,3,0,1,1,1.5324,1.09,1.0216,7.1206,18.355,21.788,19.648,1.7145,2.9806,3.3197,1.1353,3.3426,3.6886,11.986,2.8274,22.572,4.6219,15.906,6.8451,3.491,1,2201,1,1,0,0,0,0,0
1,0,0,0,1,2,3,5,4,0.72148,0.57952,0.76099,0.53179,0.97937,0.83921,0.77904,0.64052,0.81462,0.60396,0.77547,0.66775,0.9242,0.76135,0.7338,0.54273,0.60203,0.7688,0.6003,0.58484,1,2201,1,0,0,0,0,1,0
2,0,0,0,1,2,3,6,4,0.73638,0.78991,0.99162,0.83393,0.6926,0.51784,0.98555,0.70678,0.52427,0.98926,0.50966,0.71599,0.52629,0.55016,0.84185,0.76915,0.71354,0.52493,0.90357,0.64185,1,2201,0,0,0,0,0,0,1
3,0,0,0,1,0,3,6,4,0.0034268,0.0033683,0.0023155,0.024566,0.036001,0.1294,0.024727,0.022625,0.016478,0.021238,0.035173,0.002855,0.081348,0.10984,0.085603,0.0026053,0.031455,0.014261,0.0088105,0.0040338,1,2201,1,0,0,0,0,0,1
4,0,0,0,1,3,2,6,4,1.4281,9.5226,17.891,3.6971,4.1987,1.7321,7.9839,5.801,3.4562,2.8988,1.3861,13.055,12.624,1.5747,12.604,7.3242,4.9527,5.3858,7.5585,2.2396,1,2201,0,0,0,0,0,0,1
5,0,0,0,1,3,2,6,4,4.7102,0.52286,3.5799,1.1403,11.209,0.35682,0.3187,0.34635,1.4068,1.3168,1.5289,0.35098,2.1241,1.9778,0.65547,0.93621,1.3992,0.26481,0.26449,0.54013,4,2201,0,0,0,0,0,0,1
6,0,0,0,1,3,3,6,4,3.2006,1.5829,1.3167,1.4507,4.3323,7.55,0.51449,3.8214,2.2858,1.9659,1.454,1.2686,0.58448,0.91728,1.3555,0.6087,0.51855,1.1286,9.4766,0.90879,2,2201,0,0,0,0,0,0,1
7,0,0,0,1,0,2,6,4,0.02321,0.053527,0.0042985,0.007574,0.011175,0.16612,0.0031406,0.01633,0.046647,0.013926,0.025741,0.00011361,0.0031301,0.010842,0.0027204,0.019748,0.0051759,0.043235,0.020354,0.012078,3,2201,0,0,0,0,0,0,1
8,1,0,0,0,3,3,6,1,0.15157,0.081642,0.20371,1.154,0.21141,0.77132,0.11809,0.17105,0.22,0.095159,1.0801,0.55138,0.49767,1.5125,0.077667,0.084858,0.11093,0.55896,1.0923,9.5122,16,2201,0,0,0,0,0,0,1
0,1,0,0,0,1,2,1,1,0.17934,0.40098,0.42532,0.27421,0.48341,0.21001,0.33685,0.39168,0.32611,0.22591,0.47673,0.22783,0.23873,0.21653,0.18416,0.46924,0.47386,0.3158,0.18588,0.2237,1,2202,0,1,0,0,0,0,0
1,1,0,0,0,0,1,1,1,0.037458,0.030444,0.021885,0.023784,0.14916,0.039881,0.10651,0.022469,0.066127,0.074099,0.065292,0.10814,0.040201,0.008113,0.055389,0.013488,0.043907,0.070834,0.13578,0.11742,1,2202,0,1,0,0,0,0,0
2,0,1,0,0,2,2,5,2,0.70406,0.52798,0.92101,0.97972,0.59603,0.59242,0.51254,0.82287,0.65346,0.59016,0.61935,0.64546,0.89834,0.82836,0.64705,0.558,0.52059,0.53934,0.95034,0.50855,1,2202,0,0,0,0,0,1,0
3,1,1,0,0,3,2,1,2,1.0126,6.7395,4.7633,12.222,11.833,2.6541,1.4676,4.9894,5.3356,3.1341,1.6734,10.126,7.3765,3.4278,1.4989,1.6306,1.236,3.1801,2.3242,2.5791,1,2202,0,1,0,0,0,0,1
4,1,0,0,0,3,3,6,1,2.1035,3.5199,9.5144,10.433,3.3738,1.0307,3.1922,19.521,2.9005,17.528,8.7064,1.0339,1.814,3.2818,1.614,1.5945,1.09,8.1951,10.247,14.348,1,2202,0,0,0,0,0,0,1
0,0,0,0,0,3,0,1,-1,3.3946,20.085,11.478,7.6819,17.544,5.1224,8.6683,2.1639,8.0723,7.7581,4.7189,14.134,6.4514,14.204,19.203,1.7746,1.9736,2.7119,1.2288,13.05,1,2203,1,1,0,0,0,0,0
1,1,0,0,0,1,0,6,1,0.16978,0.32103,0.20049,0.22617,0.16911,0.49429,0.27733,0.49035,0.19518,0.42708,0.40585,0.48124,0.3739,0.30949,0.19738,0.2225,0.4425,0.35664,0.35342,0.24346,1,2203,1,0,0,0,0,0,1
2,0,1,0,0,0,1,2,2,0.084646,0.081407,0.011553,0.051119,0.083343,0.061162,0.14423,0.074583,0.046865,0.005437,0.14443,0.0053925,0.017702,0.057615,0.06237,0.0016312,0.075455,0.0010812,0.095342,0.020138,1,2203,0,0,1,0,0,0,0
3,0,1,0,0,0,0,2,2,0.12352,0.011399,0.0012278,0.045705,0.019477,0.021974,0.089445,0.064461,0.031577,0.054549,0.056159,0.10065,0.09719,0.10957,0.11092,0.084797,0.040226,0.011861,0.080858,0.064782,1,2203,1,0,1,0,0,0,0
4,0,1,0,0,1,2,2,2,0.27159,0.36085,0.28376,0.21646,0.23789,0.27151,0.22593,0.46484,0.26844,0.2035,0.18426,0.41663,0.34109,0.30946,0.47967,0.22773,0.33574,0.26011,0.40166,0.198,1,2203,1,0,1,0,0,0,0
5,0,1,0,0,1,2,2,2,0.41201,0.4939,0.40387,0.30309,0.28367,0.24262,0.43214,0.3359,0.27014,0.27691,0.19162,0.46952,0.16897,0.39889,0.46627,0.25563,0.47279,0.17633,0.42929,0.48655,1,2203,1,0,1,0,0,0,0
6,0,1,0,0,2,0,2,2,0.9937,0.53023,0.69217,0.59998,0.59221,0.77914,0.58485,0.76771,0.68729,0.61483,0.50732,0.95429,0.68431,0.59911,0.55262,0.82583,0.61196,0.65323,0.66832,0.57814,1,2203,0,0,1,0,0,0,0
7,0,1,0,0,3,0,2,2,4.5039,5.757,2.3571,20.73,11.3,10.842,2.5084,6.1195,23.133,3.2123,2.7424,11.791,1.2446,20.73,3.0698,20.211,8.5124,21.304,5.4284,2.191,1,2203,1,0,1,0,0,0,0
8,0,1,0,0,2,0,2,2,0.97651,0.52564,0.96567,0.51326,0.82393,0.58019,0.51397,0.76245,0.67329,0.70328,0.78734,0.50212,0.92672,0.70025,0.60368,0.5971,0.77385,0.65962,0.59575,0.9973,1,2203,1,0,1,0,0,0,0
9,0,1,0,0,2,2,2,2,0.67796,0.80135,0.87386,0.60909,0.88321,0.62874,0.77544,0.53993,0.89043,0.92565,0.85995,0.54035,0.57855,0.52406,0.87989,0.76587,0.5201,0.58824,0.74266,0.58485,1,2203,0,0,1,0,0,0,0
10,0,1,0,0,2,1,2,2,0.57815,0.63779,0.74621,0.54561,0.6688,0.68244,0.95178,0.97544,0.51688,0.92191,0.70923,0.57433,0.88871,0.6749,0.64898,0.62551,0.68474,0.72302,0.50911,0.81935,1,2203,1,0,1,0,0,0,0
